Year,Region,LandType_Basin,Vegetation,Soil
2050,Africa_Eastern,CornC4_AfrCstE,0.955485,0.94843
2050,Africa_Eastern,FiberCrop_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,FodderGrass_AfrCstE,0.956684,0.948986
2050,Africa_Eastern,FodderHerb_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,FodderHerbC4_AfrCstE,0.955485,0.94843
2050,Africa_Eastern,Forest_AfrCstE,1.41845,1.19915
2050,Africa_Eastern,Fruits_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,FruitsTree_AfrCstE,1,1
2050,Africa_Eastern,Grassland_AfrCstE,0.956684,0.948986
2050,Africa_Eastern,Legumes_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,MiscCrop_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,MiscCropC4_AfrCstE,0.955485,0.94843
2050,Africa_Eastern,MiscCropTree_AfrCstE,1.41934,1.19944
2050,Africa_Eastern,NutsSeeds_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2050,Africa_Eastern,OilCrop_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,OilCropTree_AfrCstE,1.41934,1.19944
2050,Africa_Eastern,OilPalmTree_AfrCstE,1.41934,1.19944
2050,Africa_Eastern,OtherArableLand_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,OtherGrain_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,OtherGrainC4_AfrCstE,0.955485,0.94843
2050,Africa_Eastern,Pasture_AfrCstE,0.956684,0.948986
2050,Africa_Eastern,ProtectedGrassland_AfrCstE,0.956684,0.948986
2050,Africa_Eastern,ProtectedShrubland_AfrCstE,1.28013,1.11409
2050,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,1.41845,1.19915
2050,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,0.956684,0.948986
2050,Africa_Eastern,Rice_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2050,Africa_Eastern,RootTuber_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,Shrubland_AfrCstE,1.28013,1.11409
2050,Africa_Eastern,Soybean_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,SugarCrop_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,SugarCropC4_AfrCstE,0.955485,0.94843
2050,Africa_Eastern,Tundra_AfrCstE,1,0.981963
2050,Africa_Eastern,UnmanagedForest_AfrCstE,1.41845,1.19915
2050,Africa_Eastern,UnmanagedPasture_AfrCstE,0.956684,0.948986
2050,Africa_Eastern,UrbanLand_AfrCstE,1,1
2050,Africa_Eastern,Vegetables_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,Wheat_AfrCstE,1.38373,1.1705
2050,Africa_Eastern,biomassGrass_AfrCstE,0.955485,0.94843
2050,Africa_Eastern,biomassTree_AfrCstE,1.41934,1.19944
2050,Africa_Eastern,CornC4_AfrCstNE,1.05704,1.00643
2050,Africa_Eastern,FiberCrop_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,FodderGrass_AfrCstNE,1.0573,1.00549
2050,Africa_Eastern,FodderHerb_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,FodderHerbC4_AfrCstNE,1.05704,1.00643
2050,Africa_Eastern,Forest_AfrCstNE,1.51839,1.2297
2050,Africa_Eastern,Fruits_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,FruitsTree_AfrCstNE,1,1
2050,Africa_Eastern,Grassland_AfrCstNE,1.0573,1.00549
2050,Africa_Eastern,Legumes_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,MiscCrop_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,MiscCropC4_AfrCstNE,1.05704,1.00643
2050,Africa_Eastern,MiscCropTree_AfrCstNE,1.51839,1.2297
2050,Africa_Eastern,NutsSeeds_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,NutsSeedsTree_AfrCstNE,1,1
2050,Africa_Eastern,OilCrop_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,OilCropTree_AfrCstNE,1.51839,1.2297
2050,Africa_Eastern,OilPalmTree_AfrCstNE,1.51839,1.2297
2050,Africa_Eastern,OtherArableLand_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,OtherGrain_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,OtherGrainC4_AfrCstNE,1.05704,1.00643
2050,Africa_Eastern,Pasture_AfrCstNE,1.0573,1.00549
2050,Africa_Eastern,ProtectedGrassland_AfrCstNE,1.0573,1.00549
2050,Africa_Eastern,ProtectedShrubland_AfrCstNE,0.505375,0.619631
2050,Africa_Eastern,ProtectedUnmanagedForest_AfrCstNE,1.51839,1.2297
2050,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstNE,1.0573,1.00549
2050,Africa_Eastern,Rice_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,RockIceDesert_AfrCstNE,1,1
2050,Africa_Eastern,RootTuber_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,Shrubland_AfrCstNE,0.505375,0.619631
2050,Africa_Eastern,Soybean_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,SugarCrop_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,SugarCropC4_AfrCstNE,1.05704,1.00643
2050,Africa_Eastern,Tundra_AfrCstNE,1,0.995057
2050,Africa_Eastern,UnmanagedForest_AfrCstNE,1.51839,1.2297
2050,Africa_Eastern,UnmanagedPasture_AfrCstNE,1.0573,1.00549
2050,Africa_Eastern,UrbanLand_AfrCstNE,1,1
2050,Africa_Eastern,Vegetables_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,Wheat_AfrCstNE,1.34902,1.13719
2050,Africa_Eastern,biomassGrass_AfrCstNE,1.05704,1.00643
2050,Africa_Eastern,biomassTree_AfrCstNE,1.51839,1.2297
2050,Africa_Eastern,CornC4_AfrIntN,1.15299,0.979403
2050,Africa_Eastern,FiberCrop_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,FodderGrass_AfrIntN,1.15299,0.979403
2050,Africa_Eastern,FodderHerb_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,FodderHerbC4_AfrIntN,1.15299,0.979403
2050,Africa_Eastern,Forest_AfrIntN,1,1.01237
2050,Africa_Eastern,Fruits_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,FruitsTree_AfrIntN,1,1
2050,Africa_Eastern,Grassland_AfrIntN,1.15299,0.979403
2050,Africa_Eastern,Legumes_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,MiscCrop_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,MiscCropC4_AfrIntN,1.15299,0.979403
2050,Africa_Eastern,MiscCropTree_AfrIntN,1,1.01237
2050,Africa_Eastern,NutsSeeds_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,NutsSeedsTree_AfrIntN,1,1
2050,Africa_Eastern,OilCrop_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,OilCropTree_AfrIntN,1,1.01237
2050,Africa_Eastern,OilPalmTree_AfrIntN,1,1.01237
2050,Africa_Eastern,OtherArableLand_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,OtherGrain_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,OtherGrainC4_AfrIntN,1.15299,0.979403
2050,Africa_Eastern,Pasture_AfrIntN,1.15299,0.979403
2050,Africa_Eastern,ProtectedGrassland_AfrIntN,1.15299,0.979403
2050,Africa_Eastern,ProtectedShrubland_AfrIntN,1,1
2050,Africa_Eastern,ProtectedUnmanagedForest_AfrIntN,1,1.01237
2050,Africa_Eastern,ProtectedUnmanagedPasture_AfrIntN,1.15299,0.979403
2050,Africa_Eastern,Rice_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,RockIceDesert_AfrIntN,1,1
2050,Africa_Eastern,RootTuber_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,Shrubland_AfrIntN,1,1
2050,Africa_Eastern,Soybean_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,SugarCrop_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,SugarCropC4_AfrIntN,1.15299,0.979403
2050,Africa_Eastern,Tundra_AfrIntN,1,1
2050,Africa_Eastern,UnmanagedForest_AfrIntN,1,1.01237
2050,Africa_Eastern,UnmanagedPasture_AfrIntN,1.15299,0.979403
2050,Africa_Eastern,UrbanLand_AfrIntN,1,1
2050,Africa_Eastern,Vegetables_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,Wheat_AfrIntN,1.33525,0.855478
2050,Africa_Eastern,biomassGrass_AfrIntN,1.15299,0.979403
2050,Africa_Eastern,biomassTree_AfrIntN,1,1.01237
2050,Africa_Eastern,CornC4_CongoR,1.14599,1.05294
2050,Africa_Eastern,FiberCrop_CongoR,1.13048,1.08743
2050,Africa_Eastern,FodderGrass_CongoR,1.21446,1.09664
2050,Africa_Eastern,FodderHerb_CongoR,1.13048,1.08743
2050,Africa_Eastern,FodderHerbC4_CongoR,1.14599,1.05294
2050,Africa_Eastern,Forest_CongoR,1.09965,1.06706
2050,Africa_Eastern,Fruits_CongoR,1.13048,1.08743
2050,Africa_Eastern,FruitsTree_CongoR,1,1
2050,Africa_Eastern,Grassland_CongoR,1.21446,1.09664
2050,Africa_Eastern,Legumes_CongoR,1.13048,1.08743
2050,Africa_Eastern,MiscCrop_CongoR,1.13048,1.08743
2050,Africa_Eastern,MiscCropC4_CongoR,1.14599,1.05294
2050,Africa_Eastern,MiscCropTree_CongoR,1.08942,1.06325
2050,Africa_Eastern,NutsSeeds_CongoR,1.13048,1.08743
2050,Africa_Eastern,NutsSeedsTree_CongoR,1,1
2050,Africa_Eastern,OilCrop_CongoR,1.13048,1.08743
2050,Africa_Eastern,OilCropTree_CongoR,1.08942,1.06325
2050,Africa_Eastern,OilPalmTree_CongoR,1.08942,1.06325
2050,Africa_Eastern,OtherArableLand_CongoR,1.13048,1.08743
2050,Africa_Eastern,OtherGrain_CongoR,1.13048,1.08743
2050,Africa_Eastern,OtherGrainC4_CongoR,1.14599,1.05294
2050,Africa_Eastern,Pasture_CongoR,1.21446,1.09664
2050,Africa_Eastern,ProtectedGrassland_CongoR,1.21446,1.09664
2050,Africa_Eastern,ProtectedShrubland_CongoR,1,1
2050,Africa_Eastern,ProtectedUnmanagedForest_CongoR,1.09965,1.06706
2050,Africa_Eastern,ProtectedUnmanagedPasture_CongoR,1.21446,1.09664
2050,Africa_Eastern,Rice_CongoR,1.13048,1.08743
2050,Africa_Eastern,RockIceDesert_CongoR,1,1
2050,Africa_Eastern,RootTuber_CongoR,1.13048,1.08743
2050,Africa_Eastern,Shrubland_CongoR,1,1
2050,Africa_Eastern,Soybean_CongoR,1.13048,1.08743
2050,Africa_Eastern,SugarCrop_CongoR,1.13048,1.08743
2050,Africa_Eastern,SugarCropC4_CongoR,1.14599,1.05294
2050,Africa_Eastern,Tundra_CongoR,1,1
2050,Africa_Eastern,UnmanagedForest_CongoR,1.09965,1.06706
2050,Africa_Eastern,UnmanagedPasture_CongoR,1.21446,1.09664
2050,Africa_Eastern,UrbanLand_CongoR,1,1
2050,Africa_Eastern,Vegetables_CongoR,1.13048,1.08743
2050,Africa_Eastern,Wheat_CongoR,1.13048,1.08743
2050,Africa_Eastern,biomassGrass_CongoR,1.14599,1.05294
2050,Africa_Eastern,biomassTree_CongoR,1.09965,1.06706
2050,Africa_Eastern,CornC4_LChad,1.08164,1.02966
2050,Africa_Eastern,FiberCrop_LChad,0.421316,0.749709
2050,Africa_Eastern,FodderGrass_LChad,1.0776,1.02847
2050,Africa_Eastern,FodderHerb_LChad,0.421316,0.749709
2050,Africa_Eastern,FodderHerbC4_LChad,1.08164,1.02966
2050,Africa_Eastern,Forest_LChad,0.973102,0.939234
2050,Africa_Eastern,Fruits_LChad,0.421316,0.749709
2050,Africa_Eastern,FruitsTree_LChad,1,1
2050,Africa_Eastern,Grassland_LChad,1.0776,1.02847
2050,Africa_Eastern,Legumes_LChad,0.421316,0.749709
2050,Africa_Eastern,MiscCrop_LChad,0.421316,0.749709
2050,Africa_Eastern,MiscCropC4_LChad,1.08164,1.02966
2050,Africa_Eastern,MiscCropTree_LChad,0.973102,0.939234
2050,Africa_Eastern,NutsSeeds_LChad,0.421316,0.749709
2050,Africa_Eastern,NutsSeedsTree_LChad,1,1
2050,Africa_Eastern,OilCrop_LChad,0.421316,0.749709
2050,Africa_Eastern,OilCropTree_LChad,0.973102,0.939234
2050,Africa_Eastern,OilPalmTree_LChad,0.973102,0.939234
2050,Africa_Eastern,OtherArableLand_LChad,0.421316,0.749709
2050,Africa_Eastern,OtherGrain_LChad,0.421316,0.749709
2050,Africa_Eastern,OtherGrainC4_LChad,1.08164,1.02966
2050,Africa_Eastern,Pasture_LChad,1.0776,1.02847
2050,Africa_Eastern,ProtectedGrassland_LChad,1.0776,1.02847
2050,Africa_Eastern,ProtectedShrubland_LChad,1,1
2050,Africa_Eastern,ProtectedUnmanagedForest_LChad,0.973102,0.939234
2050,Africa_Eastern,ProtectedUnmanagedPasture_LChad,1.0776,1.02847
2050,Africa_Eastern,Rice_LChad,0.421316,0.749709
2050,Africa_Eastern,RockIceDesert_LChad,1,1
2050,Africa_Eastern,RootTuber_LChad,0.421316,0.749709
2050,Africa_Eastern,Shrubland_LChad,1,1
2050,Africa_Eastern,Soybean_LChad,0.421316,0.749709
2050,Africa_Eastern,SugarCrop_LChad,0.421316,0.749709
2050,Africa_Eastern,SugarCropC4_LChad,1.08164,1.02966
2050,Africa_Eastern,Tundra_LChad,1,1
2050,Africa_Eastern,UnmanagedForest_LChad,0.973102,0.939234
2050,Africa_Eastern,UnmanagedPasture_LChad,1.0776,1.02847
2050,Africa_Eastern,UrbanLand_LChad,1,1
2050,Africa_Eastern,Vegetables_LChad,0.421316,0.749709
2050,Africa_Eastern,Wheat_LChad,0.421316,0.749709
2050,Africa_Eastern,biomassGrass_LChad,1.08164,1.02966
2050,Africa_Eastern,biomassTree_LChad,0.973102,0.939234
2050,Africa_Eastern,CornC4_Madagascar,1.02487,1.02977
2050,Africa_Eastern,FiberCrop_Madagascar,1.00735,1.05325
2050,Africa_Eastern,FodderGrass_Madagascar,1.02389,1.06158
2050,Africa_Eastern,FodderHerb_Madagascar,1.00735,1.05325
2050,Africa_Eastern,FodderHerbC4_Madagascar,1.02487,1.02977
2050,Africa_Eastern,Forest_Madagascar,0.608219,0.826033
2050,Africa_Eastern,Fruits_Madagascar,1.00735,1.05325
2050,Africa_Eastern,FruitsTree_Madagascar,0.773623,0.81108
2050,Africa_Eastern,Grassland_Madagascar,1.02389,1.06158
2050,Africa_Eastern,Legumes_Madagascar,1.00735,1.05325
2050,Africa_Eastern,MiscCrop_Madagascar,1.00735,1.05325
2050,Africa_Eastern,MiscCropC4_Madagascar,1.02487,1.02977
