Year,Region,LandType_Basin,Vegetation,Soil
2100,Africa_Eastern,CornC4_AfrCstE,1.22848,1.01418
2100,Africa_Eastern,FiberCrop_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,FodderGrass_AfrCstE,1.2264,1.01345
2100,Africa_Eastern,FodderHerb_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,FodderHerbC4_AfrCstE,1.22848,1.01418
2100,Africa_Eastern,Forest_AfrCstE,0.575354,0.832815
2100,Africa_Eastern,Fruits_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,FruitsTree_AfrCstE,1,1
2100,Africa_Eastern,Grassland_AfrCstE,1.2264,1.01345
2100,Africa_Eastern,Legumes_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,MiscCrop_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,MiscCropC4_AfrCstE,1.22848,1.01418
2100,Africa_Eastern,MiscCropTree_AfrCstE,0.574211,0.833684
2100,Africa_Eastern,NutsSeeds_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2100,Africa_Eastern,OilCrop_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,OilCropTree_AfrCstE,0.574211,0.833684
2100,Africa_Eastern,OilPalmTree_AfrCstE,0.574211,0.833684
2100,Africa_Eastern,OtherArableLand_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,OtherGrain_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,OtherGrainC4_AfrCstE,1.22848,1.01418
2100,Africa_Eastern,Pasture_AfrCstE,1.2264,1.01345
2100,Africa_Eastern,ProtectedGrassland_AfrCstE,1.2264,1.01345
2100,Africa_Eastern,ProtectedShrubland_AfrCstE,1.22961,0.928214
2100,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,0.575354,0.832815
2100,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,1.2264,1.01345
2100,Africa_Eastern,Rice_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2100,Africa_Eastern,RootTuber_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,Shrubland_AfrCstE,1.22961,0.928214
2100,Africa_Eastern,Soybean_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,SugarCrop_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,SugarCropC4_AfrCstE,1.22848,1.01418
2100,Africa_Eastern,Tundra_AfrCstE,0.879173,0.793242
2100,Africa_Eastern,UnmanagedForest_AfrCstE,0.575354,0.832815
2100,Africa_Eastern,UnmanagedPasture_AfrCstE,1.2264,1.01345
2100,Africa_Eastern,UrbanLand_AfrCstE,1,1
2100,Africa_Eastern,Vegetables_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,Wheat_AfrCstE,1.07063,0.951861
2100,Africa_Eastern,biomassGrass_AfrCstE,1.22848,1.01418
2100,Africa_Eastern,biomassTree_AfrCstE,0.573866,0.832596
2100,Africa_Eastern,CornC4_AfrCstNE,1.18153,0.956167
2100,Africa_Eastern,FiberCrop_AfrCstNE,1.40305,1.21726
2100,Africa_Eastern,FodderGrass_AfrCstNE,1.19958,0.955786
2100,Africa_Eastern,FodderHerb_AfrCstNE,1.40305,1.21726
2100,Africa_Eastern,FodderHerbC4_AfrCstNE,1.18153,0.956167
2100,Africa_Eastern,Forest_AfrCstNE,1.59144,1.13133
2100,Africa_Eastern,Fruits_AfrCstNE,1.40305,1.21726
2100,Africa_Eastern,FruitsTree_AfrCstNE,1,1
2100,Africa_Eastern,Grassland_AfrCstNE,1.19958,0.955786
