Year,Region,LandType_Basin,Vegetation,Soil
2090,Africa_Eastern,CornC4_AfrCstE,1.15434,0.988336
2090,Africa_Eastern,FiberCrop_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,FodderGrass_AfrCstE,1.15715,0.989679
2090,Africa_Eastern,FodderHerb_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,FodderHerbC4_AfrCstE,1.15434,0.988336
2090,Africa_Eastern,Forest_AfrCstE,1.52617,1.15714
2090,Africa_Eastern,Fruits_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,FruitsTree_AfrCstE,1,1
2090,Africa_Eastern,Grassland_AfrCstE,1.15715,0.989679
2090,Africa_Eastern,Legumes_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,MiscCrop_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,MiscCropC4_AfrCstE,1.15434,0.988336
2090,Africa_Eastern,MiscCropTree_AfrCstE,1.54663,1.16452
2090,Africa_Eastern,NutsSeeds_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2090,Africa_Eastern,OilCrop_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,OilCropTree_AfrCstE,1.54663,1.16452
2090,Africa_Eastern,OilPalmTree_AfrCstE,1.54663,1.16452
2090,Africa_Eastern,OtherArableLand_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,OtherGrain_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,OtherGrainC4_AfrCstE,1.15434,0.988336
2090,Africa_Eastern,Pasture_AfrCstE,1.15715,0.989679
2090,Africa_Eastern,ProtectedGrassland_AfrCstE,1.15715,0.989679
2090,Africa_Eastern,ProtectedShrubland_AfrCstE,1.468,1.1461
2090,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,1.52617,1.15714
2090,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,1.15715,0.989679
2090,Africa_Eastern,Rice_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2090,Africa_Eastern,RootTuber_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,Shrubland_AfrCstE,1.468,1.1461
2090,Africa_Eastern,Soybean_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,SugarCrop_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,SugarCropC4_AfrCstE,1.15434,0.988336
2090,Africa_Eastern,Tundra_AfrCstE,1,0.942681
2090,Africa_Eastern,UnmanagedForest_AfrCstE,1.52617,1.15714
2090,Africa_Eastern,UnmanagedPasture_AfrCstE,1.15715,0.989679
2090,Africa_Eastern,UrbanLand_AfrCstE,1,1
2090,Africa_Eastern,Vegetables_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,Wheat_AfrCstE,1.82221,1.34381
2090,Africa_Eastern,biomassGrass_AfrCstE,1.15434,0.988336
2090,Africa_Eastern,biomassTree_AfrCstE,1.52679,1.15729
2090,Africa_Eastern,CornC4_AfrCstNE,1.12203,0.94626
2090,Africa_Eastern,FiberCrop_AfrCstNE,1.52363,1.21229
2090,Africa_Eastern,FodderGrass_AfrCstNE,1.13454,0.947954
2090,Africa_Eastern,FodderHerb_AfrCstNE,1.52363,1.21229
2090,Africa_Eastern,FodderHerbC4_AfrCstNE,1.12203,0.94626
2090,Africa_Eastern,Forest_AfrCstNE,1.22299,0.976947
2090,Africa_Eastern,Fruits_AfrCstNE,1.52363,1.21229
2090,Africa_Eastern,FruitsTree_AfrCstNE,1,1
