Year,Region,LandType_Basin,Vegetation,Soil
2080,Africa_Eastern,CornC4_AfrCstE,1.0465,0.930167
2080,Africa_Eastern,FiberCrop_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,FodderGrass_AfrCstE,1.04829,0.931013
2080,Africa_Eastern,FodderHerb_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,FodderHerbC4_AfrCstE,1.0465,0.930167
2080,Africa_Eastern,Forest_AfrCstE,1.40345,1.07215
2080,Africa_Eastern,Fruits_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,FruitsTree_AfrCstE,1,1
2080,Africa_Eastern,Grassland_AfrCstE,1.04829,0.931013
2080,Africa_Eastern,Legumes_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,MiscCrop_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,MiscCropC4_AfrCstE,1.0465,0.930167
2080,Africa_Eastern,MiscCropTree_AfrCstE,1.40408,1.07233
2080,Africa_Eastern,NutsSeeds_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2080,Africa_Eastern,OilCrop_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,OilCropTree_AfrCstE,1.40408,1.07233
2080,Africa_Eastern,OilPalmTree_AfrCstE,1.40408,1.07233
2080,Africa_Eastern,OtherArableLand_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,OtherGrain_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,OtherGrainC4_AfrCstE,1.0465,0.930167
2080,Africa_Eastern,Pasture_AfrCstE,1.04829,0.931013
2080,Africa_Eastern,ProtectedGrassland_AfrCstE,1.04829,0.931013
2080,Africa_Eastern,ProtectedShrubland_AfrCstE,1.34258,1.02708
2080,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,1.40345,1.07215
2080,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,1.04829,0.931013
2080,Africa_Eastern,Rice_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2080,Africa_Eastern,RootTuber_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,Shrubland_AfrCstE,1.34258,1.02708
2080,Africa_Eastern,Soybean_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,SugarCrop_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,SugarCropC4_AfrCstE,1.0465,0.930167
2080,Africa_Eastern,Tundra_AfrCstE,2,1.35747
2080,Africa_Eastern,UnmanagedForest_AfrCstE,1.40345,1.07215
2080,Africa_Eastern,UnmanagedPasture_AfrCstE,1.04829,0.931013
2080,Africa_Eastern,UrbanLand_AfrCstE,1,1
2080,Africa_Eastern,Vegetables_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,Wheat_AfrCstE,1.59709,1.2057
2080,Africa_Eastern,biomassGrass_AfrCstE,1.0465,0.930167
2080,Africa_Eastern,biomassTree_AfrCstE,1.40408,1.07233
2080,Africa_Eastern,CornC4_AfrCstNE,1.15953,0.989301
2080,Africa_Eastern,FiberCrop_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,FodderGrass_AfrCstNE,1.16395,0.987896
2080,Africa_Eastern,FodderHerb_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,FodderHerbC4_AfrCstNE,1.15953,0.989301
2080,Africa_Eastern,Forest_AfrCstNE,1.14871,0.943305
2080,Africa_Eastern,Fruits_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,FruitsTree_AfrCstNE,1,1
2080,Africa_Eastern,Grassland_AfrCstNE,1.16395,0.987896
2080,Africa_Eastern,Legumes_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,MiscCrop_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,MiscCropC4_AfrCstNE,1.15953,0.989301
2080,Africa_Eastern,MiscCropTree_AfrCstNE,1.149,0.943506
2080,Africa_Eastern,NutsSeeds_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,NutsSeedsTree_AfrCstNE,1,1
2080,Africa_Eastern,OilCrop_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,OilCropTree_AfrCstNE,1.149,0.943506
2080,Africa_Eastern,OilPalmTree_AfrCstNE,1.149,0.943506
2080,Africa_Eastern,OtherArableLand_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,OtherGrain_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,OtherGrainC4_AfrCstNE,1.15953,0.989301
2080,Africa_Eastern,Pasture_AfrCstNE,1.16395,0.987896
2080,Africa_Eastern,ProtectedGrassland_AfrCstNE,1.16395,0.987896
2080,Africa_Eastern,ProtectedShrubland_AfrCstNE,0.324625,0.456602
2080,Africa_Eastern,ProtectedUnmanagedForest_AfrCstNE,1.14871,0.943305
2080,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstNE,1.16395,0.987896
2080,Africa_Eastern,Rice_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,RockIceDesert_AfrCstNE,1,1
2080,Africa_Eastern,RootTuber_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,Shrubland_AfrCstNE,0.324625,0.456602
2080,Africa_Eastern,Soybean_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,SugarCrop_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,SugarCropC4_AfrCstNE,1.15953,0.989301
2080,Africa_Eastern,Tundra_AfrCstNE,1,0.800453
2080,Africa_Eastern,UnmanagedForest_AfrCstNE,1.14871,0.943305
2080,Africa_Eastern,UnmanagedPasture_AfrCstNE,1.16395,0.987896
2080,Africa_Eastern,UrbanLand_AfrCstNE,1,1
2080,Africa_Eastern,Vegetables_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,Wheat_AfrCstNE,1.46212,1.19171
2080,Africa_Eastern,biomassGrass_AfrCstNE,1.15953,0.989301
2080,Africa_Eastern,biomassTree_AfrCstNE,1.14871,0.943305
2080,Africa_Eastern,CornC4_AfrIntN,1.26806,1.13377
2080,Africa_Eastern,FiberCrop_AfrIntN,0.125,0.427829
2080,Africa_Eastern,FodderGrass_AfrIntN,1.26812,1.13377
2080,Africa_Eastern,FodderHerb_AfrIntN,0.125,0.427829
2080,Africa_Eastern,FodderHerbC4_AfrIntN,1.26806,1.13377
2080,Africa_Eastern,Forest_AfrIntN,1,0.996266
2080,Africa_Eastern,Fruits_AfrIntN,0.125,0.427829
2080,Africa_Eastern,FruitsTree_AfrIntN,1,1
2080,Africa_Eastern,Grassland_AfrIntN,1.26812,1.13377
2080,Africa_Eastern,Legumes_AfrIntN,0.125,0.427829
2080,Africa_Eastern,MiscCrop_AfrIntN,0.125,0.427829
2080,Africa_Eastern,MiscCropC4_AfrIntN,1.26806,1.13377
2080,Africa_Eastern,MiscCropTree_AfrIntN,1,0.996266
2080,Africa_Eastern,NutsSeeds_AfrIntN,0.125,0.427829
2080,Africa_Eastern,NutsSeedsTree_AfrIntN,1,1
2080,Africa_Eastern,OilCrop_AfrIntN,0.125,0.427829
2080,Africa_Eastern,OilCropTree_AfrIntN,1,0.996266
2080,Africa_Eastern,OilPalmTree_AfrIntN,1,0.996266
2080,Africa_Eastern,OtherArableLand_AfrIntN,0.125,0.427829
2080,Africa_Eastern,OtherGrain_AfrIntN,0.125,0.427829
2080,Africa_Eastern,OtherGrainC4_AfrIntN,1.26806,1.13377
2080,Africa_Eastern,Pasture_AfrIntN,1.26812,1.13377
2080,Africa_Eastern,ProtectedGrassland_AfrIntN,1.26812,1.13377
2080,Africa_Eastern,ProtectedShrubland_AfrIntN,1,1
2080,Africa_Eastern,ProtectedUnmanagedForest_AfrIntN,1,0.996266
2080,Africa_Eastern,ProtectedUnmanagedPasture_AfrIntN,1.26812,1.13377
2080,Africa_Eastern,Rice_AfrIntN,0.125,0.427829
2080,Africa_Eastern,RockIceDesert_AfrIntN,1,1
2080,Africa_Eastern,RootTuber_AfrIntN,0.125,0.427829
2080,Africa_Eastern,Shrubland_AfrIntN,1,1
2080,Africa_Eastern,Soybean_AfrIntN,0.125,0.427829
2080,Africa_Eastern,SugarCrop_AfrIntN,0.125,0.427829
2080,Africa_Eastern,SugarCropC4_AfrIntN,1.26806,1.13377
2080,Africa_Eastern,Tundra_AfrIntN,1,1
2080,Africa_Eastern,UnmanagedForest_AfrIntN,1,0.996266
2080,Africa_Eastern,UnmanagedPasture_AfrIntN,1.26812,1.13377
2080,Africa_Eastern,UrbanLand_AfrIntN,1,1
2080,Africa_Eastern,Vegetables_AfrIntN,0.125,0.427829
2080,Africa_Eastern,Wheat_AfrIntN,0.125,0.427829
2080,Africa_Eastern,biomassGrass_AfrIntN,1.26806,1.13377
2080,Africa_Eastern,biomassTree_AfrIntN,1,0.996266
2080,Africa_Eastern,CornC4_CongoR,0.840036,0.809149
