Year,Region,LandType_Basin,Vegetation,Soil
2100,Africa_Eastern,CornC4_AfrCstE,1.21316,1.02678
2100,Africa_Eastern,FiberCrop_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,FodderGrass_AfrCstE,1.21274,1.02671
2100,Africa_Eastern,FodderHerb_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,FodderHerbC4_AfrCstE,1.21316,1.02678
2100,Africa_Eastern,Forest_AfrCstE,0.724435,0.926399
2100,Africa_Eastern,Fruits_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,FruitsTree_AfrCstE,1,1
2100,Africa_Eastern,Grassland_AfrCstE,1.21274,1.02671
2100,Africa_Eastern,Legumes_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,MiscCrop_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,MiscCropC4_AfrCstE,1.21316,1.02678
2100,Africa_Eastern,MiscCropTree_AfrCstE,0.728911,0.930036
2100,Africa_Eastern,NutsSeeds_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2100,Africa_Eastern,OilCrop_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,OilCropTree_AfrCstE,0.728911,0.930036
2100,Africa_Eastern,OilPalmTree_AfrCstE,0.728911,0.930036
2100,Africa_Eastern,OtherArableLand_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,OtherGrain_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,OtherGrainC4_AfrCstE,1.21316,1.02678
2100,Africa_Eastern,Pasture_AfrCstE,1.21274,1.02671
2100,Africa_Eastern,ProtectedGrassland_AfrCstE,1.21274,1.02671
2100,Africa_Eastern,ProtectedShrubland_AfrCstE,1.45429,1.15395
2100,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,0.724435,0.926399
2100,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,1.21274,1.02671
2100,Africa_Eastern,Rice_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2100,Africa_Eastern,RootTuber_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,Shrubland_AfrCstE,1.45429,1.15395
2100,Africa_Eastern,Soybean_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,SugarCrop_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,SugarCropC4_AfrCstE,1.21316,1.02678
2100,Africa_Eastern,Tundra_AfrCstE,1.60969,1.2438
2100,Africa_Eastern,UnmanagedForest_AfrCstE,0.724435,0.926399
2100,Africa_Eastern,UnmanagedPasture_AfrCstE,1.21274,1.02671
2100,Africa_Eastern,UrbanLand_AfrCstE,1,1
2100,Africa_Eastern,Vegetables_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,Wheat_AfrCstE,1.31141,1.10969
2100,Africa_Eastern,biomassGrass_AfrCstE,1.21316,1.02678
2100,Africa_Eastern,biomassTree_AfrCstE,0.723285,0.92625
2100,Africa_Eastern,CornC4_AfrCstNE,1.34225,1.06085
2100,Africa_Eastern,FiberCrop_AfrCstNE,2,1.55337
2100,Africa_Eastern,FodderGrass_AfrCstNE,1.35326,1.06187
2100,Africa_Eastern,FodderHerb_AfrCstNE,2,1.55337
2100,Africa_Eastern,FodderHerbC4_AfrCstNE,1.34225,1.06085
2100,Africa_Eastern,Forest_AfrCstNE,1.38329,1.08192
2100,Africa_Eastern,Fruits_AfrCstNE,2,1.55337
2100,Africa_Eastern,FruitsTree_AfrCstNE,1,1
2100,Africa_Eastern,Grassland_AfrCstNE,1.35326,1.06187
2100,Africa_Eastern,Legumes_AfrCstNE,2,1.55337
2100,Africa_Eastern,MiscCrop_AfrCstNE,2,1.55337
