Year,Region,LandType_Basin,Vegetation,Soil
2070,Africa_Eastern,CornC4_AfrCstE,0.768306,0.784072
2070,Africa_Eastern,FiberCrop_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,FodderGrass_AfrCstE,0.768102,0.784035
2070,Africa_Eastern,FodderHerb_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,FodderHerbC4_AfrCstE,0.768306,0.784072
2070,Africa_Eastern,Forest_AfrCstE,1.25296,1.01471
2070,Africa_Eastern,Fruits_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,FruitsTree_AfrCstE,1,1
2070,Africa_Eastern,Grassland_AfrCstE,0.768102,0.784035
2070,Africa_Eastern,Legumes_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,MiscCrop_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,MiscCropC4_AfrCstE,0.768306,0.784072
2070,Africa_Eastern,MiscCropTree_AfrCstE,1.25439,1.01505
2070,Africa_Eastern,NutsSeeds_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2070,Africa_Eastern,OilCrop_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,OilCropTree_AfrCstE,1.25439,1.01505
2070,Africa_Eastern,OilPalmTree_AfrCstE,1.25439,1.01505
2070,Africa_Eastern,OtherArableLand_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,OtherGrain_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,OtherGrainC4_AfrCstE,0.768306,0.784072
2070,Africa_Eastern,Pasture_AfrCstE,0.768102,0.784035
2070,Africa_Eastern,ProtectedGrassland_AfrCstE,0.768102,0.784035
2070,Africa_Eastern,ProtectedShrubland_AfrCstE,1.14127,0.964889
2070,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,1.25296,1.01471
2070,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,0.768102,0.784035
2070,Africa_Eastern,Rice_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2070,Africa_Eastern,RootTuber_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,Shrubland_AfrCstE,1.14127,0.964889
2070,Africa_Eastern,Soybean_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,SugarCrop_AfrCstE,1.53323,1.13097
2070,Africa_Eastern,SugarCropC4_AfrCstE,0.768306,0.784072
2070,Africa_Eastern,Tundra_AfrCstE,1,0.885102
2070,Africa_Eastern,UnmanagedForest_AfrCstE,1.25296,1.01471
