Year,Region,LandType_Basin,Vegetation,Soil
2050,Africa_Eastern,CornC4_AfrCstE,1.17163,1.02976
2050,Africa_Eastern,FiberCrop_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,FodderGrass_AfrCstE,1.17275,1.0307
2050,Africa_Eastern,FodderHerb_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,FodderHerbC4_AfrCstE,1.17163,1.02976
2050,Africa_Eastern,Forest_AfrCstE,1.35959,1.13159
2050,Africa_Eastern,Fruits_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,FruitsTree_AfrCstE,1,1
2050,Africa_Eastern,Grassland_AfrCstE,1.17275,1.0307
2050,Africa_Eastern,Legumes_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,MiscCrop_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,MiscCropC4_AfrCstE,1.17163,1.02976
2050,Africa_Eastern,MiscCropTree_AfrCstE,1.36056,1.13187
2050,Africa_Eastern,NutsSeeds_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2050,Africa_Eastern,OilCrop_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,OilCropTree_AfrCstE,1.36056,1.13187
2050,Africa_Eastern,OilPalmTree_AfrCstE,1.36056,1.13187
2050,Africa_Eastern,OtherArableLand_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,OtherGrain_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,OtherGrainC4_AfrCstE,1.17163,1.02976
2050,Africa_Eastern,Pasture_AfrCstE,1.17275,1.0307
2050,Africa_Eastern,ProtectedGrassland_AfrCstE,1.17275,1.0307
2050,Africa_Eastern,ProtectedShrubland_AfrCstE,1.30254,1.08748
2050,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,1.35959,1.13159
2050,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,1.17275,1.0307
2050,Africa_Eastern,Rice_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2050,Africa_Eastern,RootTuber_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,Shrubland_AfrCstE,1.30254,1.08748
2050,Africa_Eastern,Soybean_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,SugarCrop_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,SugarCropC4_AfrCstE,1.17163,1.02976
2050,Africa_Eastern,Tundra_AfrCstE,0.125,0.523063
2050,Africa_Eastern,UnmanagedForest_AfrCstE,1.35959,1.13159
2050,Africa_Eastern,UnmanagedPasture_AfrCstE,1.17275,1.0307
2050,Africa_Eastern,UrbanLand_AfrCstE,1,1
2050,Africa_Eastern,Vegetables_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,Wheat_AfrCstE,1.58479,1.23242
2050,Africa_Eastern,biomassGrass_AfrCstE,1.17163,1.02976
2050,Africa_Eastern,biomassTree_AfrCstE,1.36056,1.13187
2050,Africa_Eastern,CornC4_AfrCstNE,1.22011,1.08424
2050,Africa_Eastern,FiberCrop_AfrCstNE,1.68566,1.28852
2050,Africa_Eastern,FodderGrass_AfrCstNE,1.22991,1.08722
2050,Africa_Eastern,FodderHerb_AfrCstNE,1.68566,1.28852
2050,Africa_Eastern,FodderHerbC4_AfrCstNE,1.22011,1.08424
