Year,Region,LandType_Basin,Vegetation,Soil
2030,Africa_Eastern,CornC4_AfrCstE,0.892376,0.889324
2030,Africa_Eastern,FiberCrop_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,FodderGrass_AfrCstE,0.893377,0.890242
2030,Africa_Eastern,FodderHerb_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,FodderHerbC4_AfrCstE,0.892376,0.889324
2030,Africa_Eastern,Forest_AfrCstE,1.10936,0.999034
2030,Africa_Eastern,Fruits_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,FruitsTree_AfrCstE,1,1
2030,Africa_Eastern,Grassland_AfrCstE,0.893377,0.890242
2030,Africa_Eastern,Legumes_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,MiscCrop_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,MiscCropC4_AfrCstE,0.892376,0.889324
2030,Africa_Eastern,MiscCropTree_AfrCstE,1.10872,0.998863
2030,Africa_Eastern,NutsSeeds_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2030,Africa_Eastern,OilCrop_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,OilCropTree_AfrCstE,1.10872,0.998863
2030,Africa_Eastern,OilPalmTree_AfrCstE,1.10872,0.998863
2030,Africa_Eastern,OtherArableLand_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,OtherGrain_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,OtherGrainC4_AfrCstE,0.892376,0.889324
2030,Africa_Eastern,Pasture_AfrCstE,0.893377,0.890242
2030,Africa_Eastern,ProtectedGrassland_AfrCstE,0.893377,0.890242
2030,Africa_Eastern,ProtectedShrubland_AfrCstE,1.19167,1.04441
2030,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,1.10936,0.999034
2030,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,0.893377,0.890242
2030,Africa_Eastern,Rice_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2030,Africa_Eastern,RootTuber_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,Shrubland_AfrCstE,1.19167,1.04441
2030,Africa_Eastern,Soybean_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,SugarCrop_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,SugarCropC4_AfrCstE,0.892376,0.889324
2030,Africa_Eastern,Tundra_AfrCstE,0.82228,0.868433
2030,Africa_Eastern,UnmanagedForest_AfrCstE,1.10936,0.999034
2030,Africa_Eastern,UnmanagedPasture_AfrCstE,0.893377,0.890242
2030,Africa_Eastern,UrbanLand_AfrCstE,1,1
2030,Africa_Eastern,Vegetables_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,Wheat_AfrCstE,0.834048,0.879455
2030,Africa_Eastern,biomassGrass_AfrCstE,0.892376,0.889324
2030,Africa_Eastern,biomassTree_AfrCstE,1.10872,0.998863
2030,Africa_Eastern,CornC4_AfrCstNE,1.18201,1.05091
2030,Africa_Eastern,FiberCrop_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,FodderGrass_AfrCstNE,1.19046,1.05451
2030,Africa_Eastern,FodderHerb_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,FodderHerbC4_AfrCstNE,1.18201,1.05091
2030,Africa_Eastern,Forest_AfrCstNE,1.36162,1.11434
2030,Africa_Eastern,Fruits_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,FruitsTree_AfrCstNE,1,1
2030,Africa_Eastern,Grassland_AfrCstNE,1.19046,1.05451
2030,Africa_Eastern,Legumes_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,MiscCrop_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,MiscCropC4_AfrCstNE,1.18201,1.05091
2030,Africa_Eastern,MiscCropTree_AfrCstNE,1.36162,1.11434
2030,Africa_Eastern,NutsSeeds_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,NutsSeedsTree_AfrCstNE,1,1
2030,Africa_Eastern,OilCrop_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,OilCropTree_AfrCstNE,1.36162,1.11434
2030,Africa_Eastern,OilPalmTree_AfrCstNE,1.36162,1.11434
2030,Africa_Eastern,OtherArableLand_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,OtherGrain_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,OtherGrainC4_AfrCstNE,1.18201,1.05091
2030,Africa_Eastern,Pasture_AfrCstNE,1.19046,1.05451
2030,Africa_Eastern,ProtectedGrassland_AfrCstNE,1.19046,1.05451
2030,Africa_Eastern,ProtectedShrubland_AfrCstNE,1.05178,0.978849
2030,Africa_Eastern,ProtectedUnmanagedForest_AfrCstNE,1.36162,1.11434
2030,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstNE,1.19046,1.05451
2030,Africa_Eastern,Rice_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,RockIceDesert_AfrCstNE,1,1
2030,Africa_Eastern,RootTuber_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,Shrubland_AfrCstNE,1.05178,0.978849
2030,Africa_Eastern,Soybean_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,SugarCrop_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,SugarCropC4_AfrCstNE,1.18201,1.05091
2030,Africa_Eastern,Tundra_AfrCstNE,1,0.947389
2030,Africa_Eastern,UnmanagedForest_AfrCstNE,1.36162,1.11434
2030,Africa_Eastern,UnmanagedPasture_AfrCstNE,1.19046,1.05451
2030,Africa_Eastern,UrbanLand_AfrCstNE,1,1
2030,Africa_Eastern,Vegetables_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,Wheat_AfrCstNE,1.22666,1.09681
2030,Africa_Eastern,biomassGrass_AfrCstNE,1.18201,1.05091
2030,Africa_Eastern,biomassTree_AfrCstNE,1.36162,1.11434
2030,Africa_Eastern,CornC4_AfrIntN,0.879335,0.967969
2030,Africa_Eastern,FiberCrop_AfrIntN,0.763785,0.911627
2030,Africa_Eastern,FodderGrass_AfrIntN,0.879333,0.967969
2030,Africa_Eastern,FodderHerb_AfrIntN,0.763785,0.911627
2030,Africa_Eastern,FodderHerbC4_AfrIntN,0.879335,0.967969
2030,Africa_Eastern,Forest_AfrIntN,1,1.03239
2030,Africa_Eastern,Fruits_AfrIntN,0.763785,0.911627
2030,Africa_Eastern,FruitsTree_AfrIntN,1,1
2030,Africa_Eastern,Grassland_AfrIntN,0.879333,0.967969
2030,Africa_Eastern,Legumes_AfrIntN,0.763785,0.911627
2030,Africa_Eastern,MiscCrop_AfrIntN,0.763785,0.911627
2030,Africa_Eastern,MiscCropC4_AfrIntN,0.879335,0.967969
