Year,Region,LandType_Basin,Vegetation,Soil
2055,Africa_Eastern,CornC4_AfrCstE,1.03437,0.900279
2055,Africa_Eastern,FiberCrop_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,FodderGrass_AfrCstE,1.0343,0.900357
2055,Africa_Eastern,FodderHerb_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,FodderHerbC4_AfrCstE,1.03437,0.900279
2055,Africa_Eastern,Forest_AfrCstE,1.17544,0.957804
2055,Africa_Eastern,Fruits_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,FruitsTree_AfrCstE,1,1
2055,Africa_Eastern,Grassland_AfrCstE,1.0343,0.900357
2055,Africa_Eastern,Legumes_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,MiscCrop_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,MiscCropC4_AfrCstE,1.03437,0.900279
2055,Africa_Eastern,MiscCropTree_AfrCstE,1.17655,0.957895
2055,Africa_Eastern,NutsSeeds_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2055,Africa_Eastern,OilCrop_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,OilCropTree_AfrCstE,1.17655,0.957895
2055,Africa_Eastern,OilPalmTree_AfrCstE,1.17655,0.957895
2055,Africa_Eastern,OtherArableLand_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,OtherGrain_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,OtherGrainC4_AfrCstE,1.03437,0.900279
2055,Africa_Eastern,Pasture_AfrCstE,1.0343,0.900357
2055,Africa_Eastern,ProtectedGrassland_AfrCstE,1.0343,0.900357
2055,Africa_Eastern,ProtectedShrubland_AfrCstE,1.36797,1.07298
2055,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,1.17544,0.957804
2055,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,1.0343,0.900357
2055,Africa_Eastern,Rice_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2055,Africa_Eastern,RootTuber_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,Shrubland_AfrCstE,1.36797,1.07298
2055,Africa_Eastern,Soybean_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,SugarCrop_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,SugarCropC4_AfrCstE,1.03437,0.900279
2055,Africa_Eastern,Tundra_AfrCstE,1,0.928213
2055,Africa_Eastern,UnmanagedForest_AfrCstE,1.17544,0.957804
2055,Africa_Eastern,UnmanagedPasture_AfrCstE,1.0343,0.900357
2055,Africa_Eastern,UrbanLand_AfrCstE,1,1
2055,Africa_Eastern,Vegetables_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,Wheat_AfrCstE,1.26578,1.02346
2055,Africa_Eastern,biomassGrass_AfrCstE,1.03437,0.900279
2055,Africa_Eastern,biomassTree_AfrCstE,1.17655,0.957895
2055,Africa_Eastern,CornC4_AfrCstNE,1.14799,0.959137
2055,Africa_Eastern,FiberCrop_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,FodderGrass_AfrCstNE,1.15842,0.960462
2055,Africa_Eastern,FodderHerb_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,FodderHerbC4_AfrCstNE,1.14799,0.959137
2055,Africa_Eastern,Forest_AfrCstNE,1.42989,1.09801
2055,Africa_Eastern,Fruits_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,FruitsTree_AfrCstNE,1,1
2055,Africa_Eastern,Grassland_AfrCstNE,1.15842,0.960462
2055,Africa_Eastern,Legumes_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,MiscCrop_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,MiscCropC4_AfrCstNE,1.14799,0.959137
2055,Africa_Eastern,MiscCropTree_AfrCstNE,1.42989,1.09801
2055,Africa_Eastern,NutsSeeds_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,NutsSeedsTree_AfrCstNE,1,1
2055,Africa_Eastern,OilCrop_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,OilCropTree_AfrCstNE,1.42989,1.09801
2055,Africa_Eastern,OilPalmTree_AfrCstNE,1.42989,1.09801
2055,Africa_Eastern,OtherArableLand_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,OtherGrain_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,OtherGrainC4_AfrCstNE,1.14799,0.959137
2055,Africa_Eastern,Pasture_AfrCstNE,1.15842,0.960462
2055,Africa_Eastern,ProtectedGrassland_AfrCstNE,1.15842,0.960462
2055,Africa_Eastern,ProtectedShrubland_AfrCstNE,0.493317,0.535253
2055,Africa_Eastern,ProtectedUnmanagedForest_AfrCstNE,1.42989,1.09801
2055,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstNE,1.15842,0.960462
2055,Africa_Eastern,Rice_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,RockIceDesert_AfrCstNE,1,1
2055,Africa_Eastern,RootTuber_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,Shrubland_AfrCstNE,0.493317,0.535253
2055,Africa_Eastern,Soybean_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,SugarCrop_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,SugarCropC4_AfrCstNE,1.14799,0.959137
2055,Africa_Eastern,Tundra_AfrCstNE,1,0.844523
2055,Africa_Eastern,UnmanagedForest_AfrCstNE,1.42989,1.09801
2055,Africa_Eastern,UnmanagedPasture_AfrCstNE,1.15842,0.960462
2055,Africa_Eastern,UrbanLand_AfrCstNE,1,1
2055,Africa_Eastern,Vegetables_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,Wheat_AfrCstNE,1.71089,1.2537
2055,Africa_Eastern,biomassGrass_AfrCstNE,1.14799,0.959137
2055,Africa_Eastern,biomassTree_AfrCstNE,1.42989,1.09801
2055,Africa_Eastern,CornC4_AfrIntN,1.22954,1.07144
2055,Africa_Eastern,FiberCrop_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,FodderGrass_AfrIntN,1.22961,1.07145
2055,Africa_Eastern,FodderHerb_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,FodderHerbC4_AfrIntN,1.22954,1.07144
2055,Africa_Eastern,Forest_AfrIntN,1,0.892669
2055,Africa_Eastern,Fruits_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,FruitsTree_AfrIntN,1,1
2055,Africa_Eastern,Grassland_AfrIntN,1.22961,1.07145
2055,Africa_Eastern,Legumes_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,MiscCrop_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,MiscCropC4_AfrIntN,1.22954,1.07144
2055,Africa_Eastern,MiscCropTree_AfrIntN,1,0.892669
2055,Africa_Eastern,NutsSeeds_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,NutsSeedsTree_AfrIntN,1,1
2055,Africa_Eastern,OilCrop_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,OilCropTree_AfrIntN,1,0.892669
2055,Africa_Eastern,OilPalmTree_AfrIntN,1,0.892669
2055,Africa_Eastern,OtherArableLand_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,OtherGrain_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,OtherGrainC4_AfrIntN,1.22954,1.07144
2055,Africa_Eastern,Pasture_AfrIntN,1.22961,1.07145
2055,Africa_Eastern,ProtectedGrassland_AfrIntN,1.22961,1.07145
2055,Africa_Eastern,ProtectedShrubland_AfrIntN,1,1
2055,Africa_Eastern,ProtectedUnmanagedForest_AfrIntN,1,0.892669
2055,Africa_Eastern,ProtectedUnmanagedPasture_AfrIntN,1.22961,1.07145
2055,Africa_Eastern,Rice_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,RockIceDesert_AfrIntN,1,1
2055,Africa_Eastern,RootTuber_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,Shrubland_AfrIntN,1,1
2055,Africa_Eastern,Soybean_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,SugarCrop_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,SugarCropC4_AfrIntN,1.22954,1.07144
2055,Africa_Eastern,Tundra_AfrIntN,1,1
2055,Africa_Eastern,UnmanagedForest_AfrIntN,1,0.892669
2055,Africa_Eastern,UnmanagedPasture_AfrIntN,1.22961,1.07145
2055,Africa_Eastern,UrbanLand_AfrIntN,1,1
2055,Africa_Eastern,Vegetables_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,Wheat_AfrIntN,0.603067,0.51495
2055,Africa_Eastern,biomassGrass_AfrIntN,1.22954,1.07144
2055,Africa_Eastern,biomassTree_AfrIntN,1,0.892669
2055,Africa_Eastern,CornC4_CongoR,1.05104,0.962862
2055,Africa_Eastern,FiberCrop_CongoR,1.14263,1.07808
2055,Africa_Eastern,FodderGrass_CongoR,1.16745,1.04896
2055,Africa_Eastern,FodderHerb_CongoR,1.14263,1.07808
2055,Africa_Eastern,FodderHerbC4_CongoR,1.05104,0.962862
2055,Africa_Eastern,Forest_CongoR,1.10808,1.07043
2055,Africa_Eastern,Fruits_CongoR,1.14263,1.07808
2055,Africa_Eastern,FruitsTree_CongoR,1,1
2055,Africa_Eastern,Grassland_CongoR,1.16745,1.04896
2055,Africa_Eastern,Legumes_CongoR,1.14263,1.07808
2055,Africa_Eastern,MiscCrop_CongoR,1.14263,1.07808
2055,Africa_Eastern,MiscCropC4_CongoR,1.05104,0.962862
2055,Africa_Eastern,MiscCropTree_CongoR,1.09505,1.06549
2055,Africa_Eastern,NutsSeeds_CongoR,1.14263,1.07808
2055,Africa_Eastern,NutsSeedsTree_CongoR,1,1
2055,Africa_Eastern,OilCrop_CongoR,1.14263,1.07808
2055,Africa_Eastern,OilCropTree_CongoR,1.09505,1.06549
2055,Africa_Eastern,OilPalmTree_CongoR,1.09505,1.06549
2055,Africa_Eastern,OtherArableLand_CongoR,1.14263,1.07808
2055,Africa_Eastern,OtherGrain_CongoR,1.14263,1.07808
2055,Africa_Eastern,OtherGrainC4_CongoR,1.05104,0.962862
2055,Africa_Eastern,Pasture_CongoR,1.16745,1.04896
2055,Africa_Eastern,ProtectedGrassland_CongoR,1.16745,1.04896
2055,Africa_Eastern,ProtectedShrubland_CongoR,1,1
2055,Africa_Eastern,ProtectedUnmanagedForest_CongoR,1.10808,1.07043
2055,Africa_Eastern,ProtectedUnmanagedPasture_CongoR,1.16745,1.04896
2055,Africa_Eastern,Rice_CongoR,1.14263,1.07808
2055,Africa_Eastern,RockIceDesert_CongoR,1,1
2055,Africa_Eastern,RootTuber_CongoR,1.14263,1.07808
2055,Africa_Eastern,Shrubland_CongoR,1,1
2055,Africa_Eastern,Soybean_CongoR,1.14263,1.07808
2055,Africa_Eastern,SugarCrop_CongoR,1.14263,1.07808
2055,Africa_Eastern,SugarCropC4_CongoR,1.05104,0.962862
2055,Africa_Eastern,Tundra_CongoR,1,1
2055,Africa_Eastern,UnmanagedForest_CongoR,1.10808,1.07043
2055,Africa_Eastern,UnmanagedPasture_CongoR,1.16745,1.04896
2055,Africa_Eastern,UrbanLand_CongoR,1,1
2055,Africa_Eastern,Vegetables_CongoR,1.14263,1.07808
2055,Africa_Eastern,Wheat_CongoR,1.14263,1.07808
2055,Africa_Eastern,biomassGrass_CongoR,1.05104,0.962862
2055,Africa_Eastern,biomassTree_CongoR,1.10808,1.07043
