Year,Region,LandType_Basin,Vegetation,Soil
2050,Africa_Eastern,CornC4_AfrCstE,1.14483,1.00409
2050,Africa_Eastern,FiberCrop_AfrCstE,1.52522,1.19381
2050,Africa_Eastern,FodderGrass_AfrCstE,1.14671,1.00494
2050,Africa_Eastern,FodderHerb_AfrCstE,1.52522,1.19381
2050,Africa_Eastern,FodderHerbC4_AfrCstE,1.14483,1.00409
2050,Africa_Eastern,Forest_AfrCstE,1.27375,1.08098
2050,Africa_Eastern,Fruits_AfrCstE,1.52522,1.19381
2050,Africa_Eastern,FruitsTree_AfrCstE,1,1
2050,Africa_Eastern,Grassland_AfrCstE,1.14671,1.00494
2050,Africa_Eastern,Legumes_AfrCstE,1.52522,1.19381
2050,Africa_Eastern,MiscCrop_AfrCstE,1.52522,1.19381
2050,Africa_Eastern,MiscCropC4_AfrCstE,1.14483,1.00409
2050,Africa_Eastern,MiscCropTree_AfrCstE,1.36595,1.10413
2050,Africa_Eastern,NutsSeeds_AfrCstE,1.52522,1.19381
2050,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2050,Africa_Eastern,OilCrop_AfrCstE,1.52522,1.19381
2050,Africa_Eastern,OilCropTree_AfrCstE,1.36595,1.10413
2050,Africa_Eastern,OilPalmTree_AfrCstE,1.36595,1.10413
2050,Africa_Eastern,OtherArableLand_AfrCstE,1.52522,1.19381
2050,Africa_Eastern,OtherGrain_AfrCstE,1.52522,1.19381
2050,Africa_Eastern,OtherGrainC4_AfrCstE,1.14483,1.00409
2050,Africa_Eastern,Pasture_AfrCstE,1.14671,1.00494
2050,Africa_Eastern,ProtectedGrassland_AfrCstE,1.14671,1.00494
2050,Africa_Eastern,ProtectedShrubland_AfrCstE,1.38627,1.12217
2050,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,1.27375,1.08098
2050,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,1.14671,1.00494
2050,Africa_Eastern,Rice_AfrCstE,1.52522,1.19381
2050,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2050,Africa_Eastern,RootTuber_AfrCstE,1.52522,1.19381
2050,Africa_Eastern,Shrubland_AfrCstE,1.38627,1.12217
