Year,Region,LandType_Basin,Vegetation,Soil
2070,Africa_Eastern,CornC4_AfrCstE,0.85182,0.873612
2070,Africa_Eastern,FiberCrop_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,FodderGrass_AfrCstE,0.8495,0.872097
2070,Africa_Eastern,FodderHerb_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,FodderHerbC4_AfrCstE,0.85182,0.873612
2070,Africa_Eastern,Forest_AfrCstE,1.11261,0.999268
2070,Africa_Eastern,Fruits_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,FruitsTree_AfrCstE,1,1
2070,Africa_Eastern,Grassland_AfrCstE,0.8495,0.872097
2070,Africa_Eastern,Legumes_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,MiscCrop_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,MiscCropC4_AfrCstE,0.85182,0.873612
2070,Africa_Eastern,MiscCropTree_AfrCstE,1.14789,1.00756
2070,Africa_Eastern,NutsSeeds_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2070,Africa_Eastern,OilCrop_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,OilCropTree_AfrCstE,1.14789,1.00756
2070,Africa_Eastern,OilPalmTree_AfrCstE,1.14789,1.00756
2070,Africa_Eastern,OtherArableLand_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,OtherGrain_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,OtherGrainC4_AfrCstE,0.85182,0.873612
2070,Africa_Eastern,Pasture_AfrCstE,0.8495,0.872097
2070,Africa_Eastern,ProtectedGrassland_AfrCstE,0.8495,0.872097
2070,Africa_Eastern,ProtectedShrubland_AfrCstE,1.1897,1.02437
2070,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,1.11261,0.999268
2070,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,0.8495,0.872097
2070,Africa_Eastern,Rice_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2070,Africa_Eastern,RootTuber_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,Shrubland_AfrCstE,1.1897,1.02437
2070,Africa_Eastern,Soybean_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,SugarCrop_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,SugarCropC4_AfrCstE,0.85182,0.873612
2070,Africa_Eastern,Tundra_AfrCstE,1,0.908538
2070,Africa_Eastern,UnmanagedForest_AfrCstE,1.11261,0.999268
2070,Africa_Eastern,UnmanagedPasture_AfrCstE,0.8495,0.872097
2070,Africa_Eastern,UrbanLand_AfrCstE,1,1
2070,Africa_Eastern,Vegetables_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,Wheat_AfrCstE,1.02315,0.910336
2070,Africa_Eastern,biomassGrass_AfrCstE,0.85182,0.873612
2070,Africa_Eastern,biomassTree_AfrCstE,1.11291,0.99942
2070,Africa_Eastern,CornC4_AfrCstNE,1.09038,0.995146
2070,Africa_Eastern,FiberCrop_AfrCstNE,1.67305,1.27785
2070,Africa_Eastern,FodderGrass_AfrCstNE,1.09727,0.995441
2070,Africa_Eastern,FodderHerb_AfrCstNE,1.67305,1.27785
2070,Africa_Eastern,FodderHerbC4_AfrCstNE,1.09038,0.995146
2070,Africa_Eastern,Forest_AfrCstNE,1.16291,1.05377
2070,Africa_Eastern,Fruits_AfrCstNE,1.67305,1.27785
2070,Africa_Eastern,FruitsTree_AfrCstNE,1,1
2070,Africa_Eastern,Grassland_AfrCstNE,1.09727,0.995441
2070,Africa_Eastern,Legumes_AfrCstNE,1.67305,1.27785
2070,Africa_Eastern,MiscCrop_AfrCstNE,1.67305,1.27785
2070,Africa_Eastern,MiscCropC4_AfrCstNE,1.09038,0.995146
2070,Africa_Eastern,MiscCropTree_AfrCstNE,1.16291,1.05377
2070,Africa_Eastern,NutsSeeds_AfrCstNE,1.67305,1.27785
2070,Africa_Eastern,NutsSeedsTree_AfrCstNE,1,1
2070,Africa_Eastern,OilCrop_AfrCstNE,1.67305,1.27785
2070,Africa_Eastern,OilCropTree_AfrCstNE,1.16291,1.05377
2070,Africa_Eastern,OilPalmTree_AfrCstNE,1.16291,1.05377
2070,Africa_Eastern,OtherArableLand_AfrCstNE,1.67305,1.27785
2070,Africa_Eastern,OtherGrain_AfrCstNE,1.67305,1.27785
2070,Africa_Eastern,OtherGrainC4_AfrCstNE,1.09038,0.995146
2070,Africa_Eastern,Pasture_AfrCstNE,1.09727,0.995441
2070,Africa_Eastern,ProtectedGrassland_AfrCstNE,1.09727,0.995441
2070,Africa_Eastern,ProtectedShrubland_AfrCstNE,0.330717,0.578384
