Year,Region,LandType_Basin,Vegetation,Soil
2060,Africa_Eastern,CornC4_AfrCstE,0.952525,0.892043
2060,Africa_Eastern,FiberCrop_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,FodderGrass_AfrCstE,0.952441,0.892064
2060,Africa_Eastern,FodderHerb_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,FodderHerbC4_AfrCstE,0.952525,0.892043
2060,Africa_Eastern,Forest_AfrCstE,1.17015,0.995094
2060,Africa_Eastern,Fruits_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,FruitsTree_AfrCstE,1,1
2060,Africa_Eastern,Grassland_AfrCstE,0.952441,0.892064
2060,Africa_Eastern,Legumes_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,MiscCrop_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,MiscCropC4_AfrCstE,0.952525,0.892043
2060,Africa_Eastern,MiscCropTree_AfrCstE,1.17133,0.995274
2060,Africa_Eastern,NutsSeeds_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2060,Africa_Eastern,OilCrop_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,OilCropTree_AfrCstE,1.17133,0.995274
2060,Africa_Eastern,OilPalmTree_AfrCstE,1.17133,0.995274
2060,Africa_Eastern,OtherArableLand_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,OtherGrain_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,OtherGrainC4_AfrCstE,0.952525,0.892043
2060,Africa_Eastern,Pasture_AfrCstE,0.952441,0.892064
2060,Africa_Eastern,ProtectedGrassland_AfrCstE,0.952441,0.892064
2060,Africa_Eastern,ProtectedShrubland_AfrCstE,1.2321,1.02365
2060,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,1.17015,0.995094
2060,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,0.952441,0.892064
2060,Africa_Eastern,Rice_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2060,Africa_Eastern,RootTuber_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,Shrubland_AfrCstE,1.2321,1.02365
2060,Africa_Eastern,Soybean_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,SugarCrop_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,SugarCropC4_AfrCstE,0.952525,0.892043
2060,Africa_Eastern,Tundra_AfrCstE,2,1.42498
2060,Africa_Eastern,UnmanagedForest_AfrCstE,1.17015,0.995094
2060,Africa_Eastern,UnmanagedPasture_AfrCstE,0.952441,0.892064
2060,Africa_Eastern,UrbanLand_AfrCstE,1,1
2060,Africa_Eastern,Vegetables_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,Wheat_AfrCstE,1.48194,1.18846
2060,Africa_Eastern,biomassGrass_AfrCstE,0.952525,0.892043
2060,Africa_Eastern,biomassTree_AfrCstE,1.17133,0.995274
2060,Africa_Eastern,CornC4_AfrCstNE,1.14748,0.987826
