Year,Month,DWT_CONV_CFLUX_GRC (PgC/month),DWT_CONV_CFLUX_DRIBBLED (PgC/month),ER (PgC/month),GPP (PgC/month),HR (PgC/month),LAND_UPTAKE (PgC/month),LAND_USE_FLUX (PgC/month),NBP (PgC/month),NEE (PgC/month),NEP (PgC/month),NPP (PgC/month),PFT_FIRE_CLOSS (PgC/month),WOOD_HARVESTC (PgC/month),WOODC_ALLOC (PgC/month),WOODC_LOSS (PgC/month),PBOT (Pa),PCO2 (Pa),XCO2 (ppm),QBOT (kg/kg),TBOT (K),TOTECOSYSC (PgC),TOTSOMC (PgC),TOTLITC (PgC),TOTVEGC (PgC),TOTVEGC_ABG (PgC),WOODC (PgC),FRAC_VEG,AREA (km^2),BARE_AREA (km^2),FOREST_AREA (km^2),SHRUB_AREA (km^2),GRASS_AREA (km^2),CROP_AREA (km^2),PRECC (mm/month),PRECL (mm/month),PRECSC (mm/month),PRECSL (mm/month),SFCO2 (PgC/month),SFCO2_FFF (PgC/month),SFCO2_LND (PgC/month),SFCO2_OCN (PgC/month),TMCO2 (PgC),TMCO2_FFF (PgC),TMCO2_LND (PgC),TMCO2_OCN (PgC),TREFHT (K),PRECIP (mm/month)
2015,11,0.05768816917539076,0.0,13.689951237836432,13.526976786549373,4.70732532758336,0.3526893751822573,0.17190299784809296,-0.5253987106866268,0.5245924382065046,-0.16297228961126864,4.544352961933245,0.18006349774353742,0.09549589496757074,1.0888029404998578,1.1155135189785421,109351.50274250747,45.65990554294364,497.9427806364734,0.00797520594074357,330.0610095059817,3366.351519815672,2259.029932068973,32.057326361262646,910.6932577074208,552.8318156341799,679.0035422372619,1.0286565957267053,12153.374228200262,40892343.45930549,49256088.0503583,13281096.053258067,32458753.544110015,18133860.93908334,47.958579402221844,58.164792140731436,0.08799646517394172,8.602373315339563,14.472535040813092,11.938848164360085,5.686796825636601,-3.8354014492334474,12708.872505955278,12816.461207541313,3494.391770603499,8627.0242680583,338.1000089774321,114.81374132346677
2015,12,0.5529501307756974,0.0,11.97653713302116,12.494765956790493,3.900796785115237,-0.1995013768186877,0.6436403873815241,-0.44496307708976157,0.4441391127004292,0.5182279249585167,4.41902462836368,0.3022608446530355,0.08966485645580384,0.8339309756462067,1.0465151771652192,99614.69467023243,41.71466021542801,454.0004189155857,0.006665130677558352,297.63431943308217,3063.2035117360274,2055.736254744354,29.41025844166073,828.3092452474215,502.6814562907323,617.6752645040699,0.9360048800619657,11058.712532512705,37207638.57921115,44824598.95706822,12084335.97217876,29525198.259298284,16507503.696631098,42.423058951009054,56.833171507901056,0.10327339019421394,7.68007218434328,13.630483198626875,11.997996623721853,4.738993685107298,-3.749399331155053,11573.726711289979,11673.643060591958,3187.453868839875,7934.089327155397,306.8152283607074,107.03957603344759
2016,1,0.7159946958771148,0.0,12.245875957928872,12.914707894744158,3.778727214122917,-0.10207884003078037,0.8125534712018245,-0.7114979806215678,0.7104745419513884,0.6688324721332197,4.44756022157407,0.5364714995521579,0.10062670091511121,0.8951747087965408,1.1558819478928695,108755.5286854378,45.92710968392024,499.7276346336239,0.0070092462315725365,323.27577930676455,3343.69777894949,2244.705689465069,31.915254368332494,902.975779637758,547.9771892532523,673.191402296637,1.022028603080364,12075.065805984936,40625456.30560782,48949637.14663163,13194384.467518847,32227757.012884162,18032489.990508214,47.30597985489197,60.20713603578951,0.12451147135581932,8.237899981739156,19.28666652678645,13.557474351477838,8.268418470831637,-3.0498583698700448,12661.900033816104,12760.040583544382,3489.565530151625,8731.59915025704,334.4270919897649,115.87552734377647
2016,2,0.04921035100983327,0.0,11.06473120315947,11.216581138216368,3.4186539977786152,0.3444048539856292,0.15682535829766017,-0.502174752385861,0.5012302418645684,0.1518512267727504,3.5705045639027992,0.46314903856682926,0.08883471103474368,0.8129224214113835,1.039511154145917,106285.51287008125,44.77232996853359,488.22812999182395,0.007259210450374452,317.90036213915425,3272.9754022528646,2197.3017679258155,31.559511685404793,883.3667487875656,536.1520356899637,658.6912521592124,1.0004418522262997,11820.022614126507,39765698.00115323,47920532.73928846,12915199.407835849,31537204.266389783,17658880.55113676,44.15774340783627,54.97983561450105,0.1171382655331374,7.810287698376802,15.943886261019875,11.61547270045053,6.4090244054406025,-1.8682223273707548,12407.680687923597,12503.116143648049,3411.5466715830776,8558.178131967625,327.9495742198449,107.06500498624726
2016,3,0.05160575757000176,0.0,12.109238312584145,11.846923154956798,3.9192239625936804,0.47210776176972186,0.16452307171375313,-0.6376535536544614,0.6366307194805578,-0.26231551000000225,3.656908473321481,0.1808322979692015,0.09325521545331976,0.9646026445101685,1.0956701817469892,100752.25326183124,42.41181312178023,463.43003653774986,0.007266440090392949,303.3536317061463,3106.726860117475,2086.0347631943214,30.125089722615908,837.8859189469089,508.7123781467265,625.0826699212084,0.949764153761852,11221.275629932807,37749748.584131636,45497640.39437503,12260502.116568225,29930317.055257175,16771261.9573009,45.38674711374331,56.55686579427789,0.1578251357551452,8.996305921388934,17.98327751249419,11.666239295825923,7.852157248772745,-1.584895441408553,11796.448202854024,11881.235895201917,3236.6723373084037,8115.874283532227,312.0326568362405,111.09774396516531
2016,4,0.04869156217892886,0.0,12.085413804407375,12.155445458657503,4.036586200101053,0.16184678662058583,0.1550442858355224,-0.31783650635970245,0.316891033341719,0.07003321882570124,4.106619106011641,0.19770438473902172,0.0879679486041957,1.203339714266257,1.0434245233107102,98230.34574359299,41.39251564056753,452.6200916272495,0.0075576784400000685,298.2860809427214,3028.462486772524,2033.8856531077854,28.618429624054496,817.072179560049,495.95961519333827,609.3568402992464,0.925996821986916,10940.469305775103,36803467.562266506,44363657.06410843,11953212.92376108,29171895.39068474,16358523.52653708,42.26984439533563,51.17444842038802,0.19132238812201216,7.634171003624832,12.728589877200278,10.575109815912072,3.8211698722136562,-1.739077492362339,11517.41947917664,11595.000414532537,3157.4639528243024,7890.69708332416,305.11866767921083,101.2697862074705
2016,5,0.054454424787205316,0.0,15.053071847604793,16.71859761896817,5.174878474106066,-1.4059772251620837,0.17347932913031341,1.2315550941444455,-1.2324978192983276,1.6655262975355567,6.840403894687992,0.20891982066966647,0.09877840180423635,1.9158600780629462,1.2004925195624374,106707.47260483903,44.8412306487498,490.08428994995614,0.008792340476265138,326.94128994244073,3285.387628998084,2206.563579779947,29.954682327610797,887.4232421257133,538.1695968420529,661.4585783932556,1.0045675342120344,11868.766730800115,39924483.75223557,48132870.50604637,12966921.965356397,31636892.66027602,17754084.2793687,51.04975543273684,56.86812745344366,0.1426795042951131,7.371210026974668,-6.874881404756947,11.491497221480095,-14.664882522675848,-2.756891927330555,12500.051009881226,12590.438515876862,3425.6286350045402,8527.162037647995,332.09164533126653,115.4317724174503
2016,6,0.055628128374787526,0.0,17.240361530092628,22.119053781518843,5.633653601617101,-4.6704308568764965,0.17661354016320974,4.492992287294629,-4.493817305552326,4.8786929657277405,10.512346924495604,0.19177105193901536,0.10066690410308168,2.0423644833459678,1.157002300949351,112179.0534469208,46.59596695210759,510.3496403358494,0.010267435772273988,347.0280690401536,3458.8671871601023,2321.5274058888,30.37305318041879,937.2877458009294,567.1725485761278,696.7691024697755,1.0569015506536799,12487.082784303635,42002550.0319359,50645620.19220535,13641904.60558284,33274282.8028703,18686936.04458323,52.33935754211524,61.535161350812324,0.1315770279684684,5.944172328163658,-48.116225262950884,11.601791678893205,-53.94543374228986,-3.097818097830469,13124.337514446861,13258.329393109214,3580.9820938468633,8959.513780017805,350.3563166712084,119.95026824905966
2016,7,0.05225210671116301,0.0,16.540376215333353,21.363032139971832,5.07674236043308,-4.4601804702952785,0.1644696302151049,4.294999232467552,-4.295711047485484,4.822655592789984,9.899398285071557,0.3294519870927472,0.09356591672159142,1.257467522040354,1.102189721757557,100812.5715458401,41.34663658903391,453.7334532114533,0.010159582419440148,313.7574754663178,3114.5170260049445,2087.2473385482704,26.808729624522996,848.040796708255,511.4634346012658,626.9193650519638,0.9503473461214672,11228.165932316395,37766300.13020535,45544348.762199685,12266069.960971618,29909972.00573726,16810101.428560495,49.27768318277006,56.922194592709324,0.13885800622067734,5.663050988423871,-46.28597337468171,10.785359486194585,-50.981697764125656,-2.926275827412434,11750.926572394643,11932.397849899266,3191.8961217885853,8046.407128020141,315.5428996576021,112.00178677012394
2016,8,0.0554414916393697,0.0,16.473544772807305,18.912828557282143,4.976233876097919,-1.9203048081906249,0.17282151495548084,1.7467356152326499,-1.747483325838804,2.439284480019584,7.415519051662253,0.45278932943544503,0.09800259216694637,1.1018126122201835,1.1952251415641664,105717.38476762534,43.296635227906336,474.7125723087368,0.01047179893255307,328.65927273155063,3267.110203922423,2187.0904213091294,28.199118090861017,892.1510508975124,536.9526805283979,656.9564267955311,0.9959501409762753,11766.953934089515,39576767.61763348,47734814.8858427,12854139.111570027,31334900.602332335,17624340.44872157,50.86599263998316,58.96765429665647,0.11691551809140685,6.024031943533899,-13.785806329776992,11.33967834312852,-20.137722312945026,-2.9656845515928967,12283.595883766038,12516.457061825175,3333.7804166550577,8404.183111669094,330.6254074882569,115.97459439826491
2016,9,0.05219600821759919,0.0,14.24385490940988,14.280669029938545,4.371875072562035,0.2508966420558202,0.16133518427598864,-0.4129590927005662,0.41223189719672326,0.036811981926784594,4.4086869254134395,0.2571313372194902,0.09122513312668301,0.9513090754777492,1.067529154765507,101786.50236427184,41.872165867329414,458.2586589495002,0.00901897565224489,314.2154505728028,3145.5385407968993,2104.960509638945,26.739511239302374,860.1414176057865,517.3280673453521,632.1723145915115,0.9586634287818282,11326.418804172637,38093404.02840328,45952434.65509529,12372406.872033022,30152007.51403991,16971712.015135124,44.460411556940045,54.29034426170019,0.08172562425390459,6.217718798686899,12.554534050455805,10.517848915848987,5.366466156929854,-2.948461496486958,11823.734640757184,12058.706311438758,3212.2748763143286,8064.822189477517,317.4520090928553,105.05020024158104
2016,10,0.05500601755108197,0.0,14.28687035778205,12.970304331517408,4.798630318365401,1.6129046377343446,0.16926168261397434,-1.7829734539588684,1.782166468972159,-1.3165657714809196,3.48206463181239,0.2693475879366442,0.0956060324604243,1.1449526261679595,1.1103184305801892,103421.02598509328,43.020019978069946,469.5626102628594,0.00814828616603041,316.0054204397815,3191.045619378808,2136.0971394149956,28.149900846070043,870.8253363360668,524.3827964125795,641.3913806917661,0.9728658001561297,11494.217012978976,38656053.00057059,46638019.725699574,12555200.222843623,30588797.687210668,17230448.011420492,45.59984803564484,55.66643057070076,0.10326770268108273,7.32959573991788,30.090438614837076,11.342212325405432,21.4114016187611,-3.4698363010284607,12022.378983053659,12248.47157891374,3274.335732896407,8150.811256890997,321.0971302182406,108.69914204894455
2016,11,0.051448942593062506,0.0,12.524640301220092,11.756985520647943,4.269958911881428,1.1045560667161047,0.1585671951012189,-1.2639376393668027,1.2631232618173232,-0.7676531060466883,3.502305407138201,0.31043024810357717,0.08967861304987908,1.1124390149354335,1.035269306431794,100323.11430997898,41.970684549430565,457.7955579213447,0.007337051603164315,303.8722042337529,3094.533009654369,2072.7965719616227,29.991590703872614,840.4479662577503,507.1861148940972,622.4022518803218,0.9438770085298668,11151.720173391419,37502561.050333925,45252990.464748055,12180601.84972846,29667717.524852086,16724114.419398323,42.60898645023408,56.1957028210012,0.08912454761059314,7.347006389401548,23.414616318817153,11.196821052123775,14.453215742319498,-3.494544141098664,11692.014491750573,11894.713361250484,3185.743837574928,7911.490762690681,310.6646492150453,106.24082020824738
2016,12,0.5310357238829401,0.0,13.180715283453646,13.144914311288735,4.319898826152996,0.4293923104301091,0.6349797544312108,-1.0653577114048136,1.0643718859780997,-0.035800329303337416,4.284098569520966,0.36549674466961374,0.10046872088615277,0.9783242271982187,1.154025204386643,109019.38598710723,45.824953779623804,498.8488067339052,0.007322191693375041,326.1516718259306,3358.384029716034,2250.287209663231,33.61364840745544,910.2217953973955,549.7023710962812,675.4727401338647,1.0245711346907884,12105.105314093751,40706963.51353022,49126787.70008691,13221424.331854282,32193722.565706577,18161524.683437873,48.670740440209556,60.752019342975906,0.11912113856954255,8.642830838518181,22.759182808577314,13.415907734815525,11.726104350591076,-3.871805922614761,12712.2298485894,12924.558682436013,3469.040022051159,8676.358682498598,336.0214147494315,118.18471176027319
2017,1,0.6318022859957616,0.0,11.390161498109586,11.411184871801083,3.526802640249395,0.6375416220337189,0.7217078449618154,-1.3602109510966431,1.359249547894491,0.021023143635083702,3.54782569034506,0.6129095076790155,0.092469742411932,0.8207806714606765,1.065834532850044,98612.89809637387,41.824094024658514,455.03536228532744,0.006286242891334087,293.8857620333334,3036.1889252343794,2035.4994574486661,30.414904974038812,821.1951759475901,496.24190556587814,609.9292625338702,0.9267133699349873,10948.935178060898,36817270.436450064,44439102.70674788,11958166.970983999,29109477.18039509,16434027.803383503,42.2796135116142,56.64284849647876,0.11318147605361617,6.88295121791772,26.789970390494226,12.55110906075119,15.678244422119587,-2.7400498739463344,11527.061454291494,11702.650494613428,3147.4020262272,7911.7220481596805,303.6964827740787,105.9185947020643
2017,2,0.04914986415957338,0.0,11.61163538273934,11.080824677778184,3.5799256468484506,1.6557960755503716,0.16333405189973674,-1.8201523490765945,1.8191302302872365,-0.5308097177247226,3.049115600044916,1.0395208882723612,0.09389122401727074,0.8322726469594495,1.127576290343981,110960.55349079851,47.061200002828144,512.4961331263945,0.007322658711701218,331.8328317710566,3417.1544315258775,2291.8994443772817,34.96821596467227,922.2951887784749,558.1333971371143,686.360193065181,1.0433886285854466,12327.430282687461,41450736.40773548,50038570.749660365,13463255.159137264,32764740.01753397,18510684.50555676,43.74377531273578,58.04444410259165,0.11811584738290429,7.857432851418543,33.08654955886353,12.3716068349425,22.373898885245904,-2.059447951073788,13007.787013969108,13189.445103881575,3547.8395923170583,8913.424461582652,342.3672498246319,109.76376811412891
2017,3,0.05449526538561482,0.0,13.63332173869796,12.855091345775481,4.478731071076814,0.9670456174103835,0.18163672965275768,-1.149856658639338,1.148682140588759,-0.7782306682216544,3.7005003110887684,0.16482330279032667,0.10459184642265486,1.0606576150361222,1.2037673950498238,111662.27042605668,47.233709217470555,515.4572763995602,0.008084788323995245,335.66192521272717,3441.4436702385565,2309.2362301017406,35.097888904004535,927.7385937573121,561.9701118707536,691.2034026031863,1.0512019652165108,12419.743309641946,41759208.345168926,50417808.55477742,13563598.76760615,33000339.17825631,18656933.427402943,50.477201058574565,62.556414732092826,0.12261929334919719,8.937151442404685,25.6052633064547,13.19016061646163,13.916567739208098,-1.9186396120933507,13134.486245784468,13301.180003529693,3576.182135107654,8966.735769737028,345.46538570259594,122.09338652642128
2017,4,0.04754233021533766,0.0,12.646287902548524,12.447484937164882,4.27225129501318,0.5981398843373562,0.15815719753151625,-0.7573144903520396,0.7562969018992121,-0.1988006657713187,4.07345024930591,0.3610149393525373,0.09116358145430409,1.2079836356125422,1.0520893565935285,100491.66469212242,42.64780957230425,466.0496406920525,0.007661582617509286,305.0955886047228,3098.8678377985793,2080.0734585158357,30.473384782079528,835.7347807798699,506.1716088396562,622.4735672428561,0.94680321853456,11186.292765843635,37610151.41211884,45414846.98759929,12216104.729034971,29713872.45540872,16811152.94820039,44.25244550400363,52.940349686677685,0.16051278456250387,7.902442659418377,18.502644469742094,11.049509939320025,9.183276967780222,-1.9618343573768955,11850.285461950749,11991.773169943268,3220.699909653485,8060.743423823719,312.1409299406687,105.25575063466219
2017,5,0.05329634418590242,0.0,15.710713058838815,16.965908729929925,5.457137241509793,-1.0531152747740442,0.17675341468872446,0.875335776743756,-0.8763617930078966,1.2551956710911114,6.712332912600905,0.1861954228206888,0.10214836190686319,1.9636717071067287,1.149955576597509,108709.06662983369,45.997898653854975,503.4120167485001,0.009176278904707525,333.51607843868464,3352.7123885923975,2250.988892346303,31.730464739617275,904.9805070325186,547.9226838761904,674.0564641511288,1.0245133323590851,12104.422390976964,40695110.59932641,49146888.50847211,13218280.52254738,32142843.78776901,18198642.205399103,51.2953826853458,60.01070066779401,0.14234876256684517,7.498160763538946,-2.2876101946529332,11.977255501750962,-10.674927814561103,-3.140025921262967,12834.379218159893,12988.109092137596,3482.792054161653,8695.984296018336,338.77542496168365,118.94659287924559
2017,6,0.047754660164689405,0.0,15.280263994947095,19.05467632278419,5.079622382051478,-3.6417449708542335,0.15713626489455929,3.4838319851647666,-3.484608983799399,3.7744126453682068,8.854035027419684,0.1271259925248852,0.09084375629655897,1.7558079787961798,1.0211361622051522,99688.13967815576,41.79564507892822,458.03851395992825,0.009203013182426773,308.07960181098485,3076.578882779515,2064.6096111048114,27.820685087065097,832.979914990019,503.38173793077175,618.9660080388109,0.9396567582324747,11101.858750819541,37322707.99162594,45080422.389901705,12123021.64905927,29471556.287860613,16698372.109231958,45.2829171666451,54.5434016810419,0.189883398484362,5.370175543555295,-36.47307752209274,10.54014686735003,-41.69606318144081,-3.0950107747404934,11752.971766560238,11923.23752022326,3178.7853299075246,7964.228649293765,311.3482124406332,105.38637778972667
2017,7,0.05767984075879523,0.0,18.535669355939138,23.904194591524025,5.609206100045237,-4.839563017640389,0.18711860751896559,4.651600403534692,-4.652444516011981,5.368526741583951,10.977733218128956,0.4759288372849802,0.1077956364828133,1.492761429744757,1.2746922000323346,114328.75560510428,47.37200769317597,519.9147486232442,0.011289551623842582,355.5862726597625,3534.6990305308395,2368.823750652493,31.187647191512077,961.3780805888803,579.1800464997253,710.7516552876765,1.0782196139798954,12738.951486162234,42824311.918823905,51732837.69046199,13910192.99030093,33807121.342370935,19168826.927145153,56.33008337950756,65.08038331512033,0.20607952687225953,6.965530590591449,-49.72730510604872,12.502069966655428,-55.102681242343586,-3.5995504151759925,13434.420002245935,13693.904085859751,3616.1874117701736,9123.233261275564,357.8716264240444,128.5820768120916
2017,8,0.052250490885967525,0.0,15.769051215956216,18.046023131046418,4.746187483576617,-1.9355371454070076,0.1673991698785717,1.767388300623137,-1.7681380384540593,2.2769699014702454,7.023157385046862,0.28941122005902414,0.09605365727245423,1.0723205871562422,1.1442300601769748,101941.59513720783,42.083897955801945,461.7533158027526,0.010091722403046222,316.9021074950647,3153.7285257750045,2111.2222050392816,27.90787283761461,860.1310000496078,517.1202638671783,633.4822108988617,0.9611004329170202,11355.211526033074,38170765.72052939,46117816.99409404,12398774.367585778,30125523.919544745,17093991.0126316,47.84043824185335,57.201543916695634,0.11536569743727966,6.094804370841696,-14.218888675753545,11.180605376317711,-20.818163476715533,-3.015253990798243,11945.347702215122,12217.752949156693,3211.3608757390225,8110.110773168234,318.9657933145528,111.25215222682795
