 Year  Month  DWT_CONV_CFLUX_GRC (gC/m^2/s)  DWT_CONV_CFLUX_DRIBBLED (gC/m^2/s)   ER (gC/m^2/s)  GPP (gC/m^2/s)   HR (gC/m^2/s)  LAND_UPTAKE (gC/m^2/s)  LAND_USE_FLUX (gC/m^2/s)  NBP (gC/m^2/s)  NEE (gC/m^2/s)  NEP (gC/m^2/s)  NPP (gC/m^2/s)  PFT_FIRE_CLOSS (gC/m^2/s)  WOOD_HARVESTC (gC/m^2/s)  WOODC_ALLOC (gC/m^2/s)  WOODC_LOSS (gC/m^2/s)
 2016      3                +9.75790542e-08                                 NaN +1.79257986e-05 +1.70933927e-05 +5.72682666e-06         +1.12128453e-06           +2.64148895e-07 -1.38720657e-06 +1.38543328e-06 -8.32406897e-07 +4.89441982e-06            +2.44612522e-07           +1.27569592e-07         +1.42231227e-06        +1.67424776e-06
 2016      4                +9.75360734e-08                                 NaN +1.91710842e-05 +1.86911839e-05 +6.41818951e-06         +8.07181550e-07           +2.63784415e-07 -1.07269432e-06 +1.07096594e-06 -4.79899882e-07 +5.93828918e-06            +2.75515248e-07           +1.27523137e-07         +1.84023475e-06        +1.68314295e-06
 2016      5                +9.73129914e-08                                 NaN +2.20911788e-05 +2.40129866e-05 +7.83787800e-06         -1.61990135e-06           +2.63255544e-07 +1.35516120e-06 -1.35664573e-06 +1.92180460e-06 +9.75968214e-06            +2.43290401e-07           +1.27775905e-07         +2.96679582e-06        +1.71012755e-06
 2016      6                +9.75127818e-08                                 NaN +2.61225687e-05 +3.45706940e-05 +8.78900391e-06         -8.20862806e-06           +2.63150099e-07 +7.94428161e-06 -7.94547759e-06 +8.44812439e-06 +1.72371274e-05            +2.18471968e-07           +1.27965436e-07         +3.49961647e-06        +1.64026733e-06
 2016      7                +9.84656339e-08                                 NaN +2.75938346e-05 +3.75786403e-05 +8.57698979e-06         -9.51418497e-06           +2.63773558e-07 +9.24935011e-06 -9.25041240e-06 +9.98481210e-06 +1.85618010e-05            +4.20676855e-07           +1.28061615e-07         +2.14997499e-06        +1.68414340e-06
 2016      8                +9.96740894e-08                                 NaN +2.60177094e-05 +3.06728107e-05 +8.00447469e-06         -3.98507564e-06           +2.64622741e-07 +3.71939791e-06 -3.72045270e-06 +4.65510402e-06 +1.26595769e-05            +5.74752676e-07           +1.28013312e-07         +1.72775140e-06        +1.73884860e-06
 2016      9                +1.00696681e-07                                 NaN +2.36296964e-05 +2.34458239e-05 +7.42664452e-06         +5.68660141e-07           +2.65297814e-07 -8.35068988e-07 +8.33957927e-07 -1.83874718e-07 +7.24276970e-06            +3.40451606e-07           +1.27914262e-07         +1.55741282e-06        +1.66881830e-06
 2016     10                +1.01194040e-07                                 NaN +2.19772191e-05 +1.90265127e-05 +7.61353431e-06         +3.31914202e-06           +2.65478462e-07 -3.58582065e-06 +3.58461966e-06 -2.95070777e-06 +4.66282609e-06            +3.33454096e-07           +1.27815412e-07         +1.58991088e-06        +1.65442361e-06
 2016     11                +1.00902881e-07                                 NaN +1.96150013e-05 +1.73534499e-05 +6.76481977e-06         +2.70025294e-06           +2.64910966e-07 -2.96650001e-06 +2.96516373e-06 -2.26155248e-06 +4.50326752e-06            +4.02111226e-07           +1.27653593e-07         +1.59242393e-06        +1.64440098e-06
 2016     12                +8.48590446e-07                                 NaN +1.81559280e-05 +1.72240398e-05 +5.96047403e-06         +1.38092594e-06           +9.87022418e-07 -2.36943720e-06 +2.36794835e-06 -9.31889360e-07 +5.02858484e-06            +4.14039363e-07           +1.27462471e-07         +1.34292020e-06        +1.63680102e-06
 2017      1                +1.22262531e-06                                 NaN +1.73560493e-05 +1.67261860e-05 +5.40397923e-06         +1.45973343e-06           +1.35435926e-06 -2.81574148e-06 +2.81409257e-06 -6.29862768e-07 +4.77411686e-06            +7.66660719e-07           +1.29645741e-07         +1.23586346e-06        +1.66710845e-06
 2017      2                +9.47556416e-08                                 NaN +1.73924291e-05 +1.60984509e-05 +5.36012976e-06         +2.63679067e-06           +2.65978855e-07 -2.90452522e-06 +2.90276944e-06 -1.29397802e-06 +4.06615163e-06            +1.23461245e-06           +1.29414275e-07         +1.22159258e-06        +1.71759109e-06
 2017      3                +9.43160146e-08                                 NaN +1.82476888e-05 +1.68227016e-05 +5.90785294e-06         +1.65989650e-06           +2.65188419e-07 -1.92691505e-06 +1.92508492e-06 -1.42498880e-06 +4.48286437e-06            +2.01704097e-07           +1.29218378e-07         +1.43757711e-06        +1.66064569e-06
 2017      4                +9.43027061e-08                                 NaN +1.95703142e-05 +1.87468431e-05 +6.57123701e-06         +1.35028665e-06           +2.64810382e-07 -1.61691730e-06 +1.61509706e-06 -8.23468895e-07 +5.74776823e-06            +4.68224755e-07           +1.29208573e-07         +1.83970246e-06        +1.66853965e-06
 2017      5                +9.43679694e-08                                 NaN +2.25442564e-05 +2.39071196e-05 +8.04835236e-06         -1.13093665e-06           +2.64516274e-07 +8.64827086e-07 -8.66420180e-07 +1.36286280e-06 +9.41121380e-06            +2.11811425e-07           +1.29493202e-07         +2.93389235e-06        +1.62982576e-06
 2017      6                +9.50022567e-08                                 NaN +2.58146320e-05 +3.29196737e-05 +8.82297627e-06         -6.94256096e-06           +2.64793528e-07 +6.67649329e-06 -6.67776703e-06 +7.10503718e-06 +1.59280135e-05            +1.54857076e-07           +1.29808370e-07         +3.33924527e-06        +1.62932793e-06
 2017      7                +9.64970184e-08                                 NaN +2.70796936e-05 +3.65365995e-05 +8.30962745e-06         -8.81544929e-06           +2.65896887e-07 +8.54843802e-06 -8.54955306e-06 +9.45690408e-06 +1.77665315e-05            +5.64291327e-07           +1.29974211e-07         +2.29030138e-06        +1.72684554e-06
 2017      8                +9.78272467e-08                                 NaN +2.56041585e-05 +2.99547773e-05 +7.84174426e-06         -3.82320877e-06           +2.66832359e-07 +3.55528073e-06 -3.55637644e-06 +4.35062066e-06 +1.21923658e-05            +4.36662617e-07           +1.29943288e-07         +1.72348200e-06        +1.74267871e-06
 2017      9                +9.87929099e-08                                 NaN +2.38961547e-05 +2.34449508e-05 +7.74504042e-06         +7.43991393e-07           +2.67424184e-07 -1.01257081e-06 +1.01141541e-06 -4.51206290e-07 +7.29383328e-06            +2.64637521e-07           +1.29882295e-07         +1.65742051e-06        +1.65506242e-06
 2017     10                +9.94211149e-08                                 NaN +2.16170392e-05 +1.82646909e-05 +7.32389981e-06         +3.91353478e-06           +2.67699136e-07 -4.18248101e-06 +4.18123363e-06 -3.35234722e-06 +3.97155372e-06            +4.99262683e-07           +1.29775032e-07         +1.42318288e-06        +1.67861413e-06
 2017     11                +9.91407916e-08                                 NaN +1.92779244e-05 +1.61300777e-05 +6.76229183e-06         +3.35827644e-06           +2.67113705e-07 -3.62678043e-06 +3.62539072e-06 -3.14784779e-06 +3.61444381e-06            +1.90237117e-07           +1.29587903e-07         +1.45883098e-06        +1.64360165e-06
 2017     12                +7.83829023e-07                                 NaN +1.85091249e-05 +1.73903791e-05 +6.25984785e-06         +1.40343968e-06           +9.28182033e-07 -2.33315632e-06 +2.33162177e-06 -1.11874635e-06 +5.14110161e-06            +2.65067200e-07           +1.29397776e-07         +1.44654280e-06        +1.63749462e-06
 2018      1                +1.20063078e-06                                 NaN +1.75115256e-05 +1.70848089e-05 +5.38710765e-06         +9.68446102e-07           +1.33632193e-06 -2.30647834e-06 +2.30476803e-06 -4.26716980e-07 +4.96039092e-06            +4.97575058e-07           +1.32362601e-07         +1.14797194e-06        +1.66900793e-06
 2018      2                +9.36797591e-08                                 NaN +1.73774060e-05 +1.66197497e-05 +5.19074865e-06         +1.29444823e-06           +2.68523252e-07 -1.56479211e-06 +1.56297153e-06 -7.57653822e-07 +4.43309455e-06            +4.85676196e-07           +1.32127823e-07         +1.09824737e-06        +1.68856900e-06
 2018      3                +9.33331634e-08                                 NaN +1.77895017e-05 +1.66558984e-05 +5.43934129e-06         +1.75843184e-06           +2.67802477e-07 -2.02813521e-06 +2.02623437e-06 -1.13360250e-06 +4.30573846e-06            +5.55472184e-07           +1.31929724e-07         +1.30327976e-06        +1.70237001e-06
 2018      4                +9.31832744e-08                                 NaN +1.91692652e-05 +1.74957022e-05 +6.33721220e-06         +2.15746763e-06           +2.67268746e-07 -2.42660394e-06 +2.42473629e-06 -1.67356336e-06 +4.66364918e-06            +4.17388065e-07           +1.31888356e-07         +1.64939888e-06        +1.68976339e-06
 2018      5                +9.29377748e-08                                 NaN +2.19815174e-05 +2.19656631e-05 +7.92867286e-06         +2.64795204e-07           +2.66660265e-07 -5.33063712e-07 +5.31455441e-07 -1.58547113e-08 +7.91281855e-06            +2.16352035e-07           +1.32042160e-07         +2.90851654e-06        +1.66076450e-06
 2018      6                +9.31128170e-08                                 NaN +2.59313147e-05 +3.24805733e-05 +8.84760266e-06         -6.28684393e-06           +2.66470011e-07 +6.01908096e-06 -6.02037335e-06 +6.54925907e-06 +1.53968595e-05            +2.42058036e-07           +1.32518778e-07         +3.59044611e-06        +1.64702965e-06
 2018      7                +9.42050420e-08                                 NaN +2.73333553e-05 +3.63361651e-05 +8.40144548e-06         -8.13893075e-06           +2.67172339e-07 +7.87061799e-06 -7.87175941e-06 +9.00281339e-06 +1.74042580e-05            +7.66332562e-07           +1.32671431e-07         +2.21576715e-06        +1.71645593e-06
 2018      8                +9.53237347e-08                                 NaN +2.60641464e-05 +3.01452983e-05 +8.08679124e-06         -3.46577281e-06           +2.67896837e-07 +3.19674632e-06 -3.19787637e-06 +4.08115011e-06 +1.21679395e-05            +5.13463419e-07           +1.32663544e-07         +1.72568969e-06        +1.78227447e-06
 2018      9                +9.62329736e-08                                 NaN +2.40243226e-05 +2.36834203e-05 +7.75046010e-06         +7.09726464e-07           +2.68441568e-07 -9.79361062e-07 +9.78168032e-07 -3.40899646e-07 +7.40956102e-06            +3.15176010e-07           +1.32556224e-07         +1.51168842e-06        +1.71294039e-06
 2018     10                +9.66807860e-08                                 NaN +2.18329860e-05 +1.86095276e-05 +7.56627833e-06         +3.60136846e-06           +2.68552384e-07 -3.87120417e-06 +3.86992087e-06 -3.22345886e-06 +4.34282038e-06            +3.22914929e-07           +1.32461224e-07         +1.45819376e-06        +1.69248176e-06
 2018     11                +9.65144196e-08                                 NaN +1.97954523e-05 +1.75535988e-05 +6.96400866e-06         +2.46362833e-06           +2.68069471e-07 -2.73311866e-06 +2.73169826e-06 -2.24185078e-06 +4.72215788e-06            +2.02781820e-07           +1.32293366e-07         +1.57776924e-06        +1.63569689e-06
 2018     12                +7.36944628e-07                                 NaN +1.84289802e-05 +1.82400254e-05 +6.10010966e-06         +4.96693872e-07           +8.86174178e-07 -1.38443977e-06 +1.38286816e-06 -1.88953919e-07 +5.91115622e-06            +2.92446572e-07           +1.32096403e-07         +1.33994934e-06        +1.63266247e-06
 2019      1                +1.17020875e-06                                 NaN +1.75213063e-05 +1.78848204e-05 +5.42524867e-06         +1.67807968e-07           +1.31087256e-06 -1.48040886e-06 +1.47868059e-06 +3.63512072e-07 +5.78876097e-06            +5.03861543e-07           +1.34510429e-07         +1.24071312e-06        +1.64043888e-06
 2019      2                +9.09260933e-08                                 NaN +1.77089460e-05 +1.76127305e-05 +5.49665447e-06         +3.91432081e-07           +2.69007472e-07 -6.62272157e-07 +6.60439241e-07 -9.62147197e-08 +5.40043948e-06            +2.75681202e-07           +1.34287717e-07         +1.29455896e-06        +1.63961124e-06
 2019      3                +9.08171174e-08                                 NaN +1.83110660e-05 +1.75164332e-05 +5.72930048e-06         +1.15918692e-06           +2.68501793e-07 -1.42959550e-06 +1.42768874e-06 -7.94632740e-07 +4.93466814e-06            +3.31282223e-07           +1.34085752e-07         +1.39497854e-06        +1.65593406e-06
 2019      4                +9.07196878e-08                                 NaN +1.93916712e-05 +1.82016975e-05 +6.40275948e-06         +1.48936397e-06           +2.68010012e-07 -1.75926573e-06 +1.75737409e-06 -1.18997457e-06 +5.21278525e-06            +2.62037560e-07           +1.34067193e-07         +1.99731062e-06        +1.65764777e-06
 2019      5                +9.05802580e-08                                 NaN +2.24898522e-05 +2.37686363e-05 +7.95773030e-06         -1.18116657e-06           +2.67485206e-07 +9.12062774e-07 -9.13681333e-07 +1.27878343e-06 +9.23651351e-06            +8.22374773e-08           +1.34457963e-07         +2.89043464e-06        +1.63915888e-06
 2019      6                +9.10517315e-08                                 NaN +2.63915681e-05 +3.43986285e-05 +8.76257582e-06         -7.79972834e-06           +2.67568822e-07 +7.53085715e-06 -7.53216000e-06 +8.00705857e-06 +1.67696344e-05            +1.92443736e-07           +1.34729149e-07         +3.33810135e-06        +1.64054757e-06
 2019      7                +9.23617947e-08                                 NaN +2.74011909e-05 +3.74805495e-05 +8.22981110e-06         -9.64267747e-06           +2.68460184e-07 +9.37306595e-06 -9.37421646e-06 +1.00793577e-05 +1.83091688e-05            +3.96055526e-07           +1.34880693e-07         +2.20907555e-06        +1.67434644e-06
 2019      8                +9.36578459e-08                                 NaN +2.59860135e-05 +3.10576470e-05 +7.78668073e-06         -4.57224132e-06           +2.69327217e-07 +4.30177397e-06 -4.30291357e-06 +5.07163577e-06 +1.28583151e-05            +4.46793450e-07           +1.34892474e-07         +1.83643635e-06        +1.68809754e-06
 2019      9                +9.45904546e-08                                 NaN +2.40739028e-05 +2.41951220e-05 +7.58217720e-06         +2.49063731e-07           +2.69857026e-07 -5.20124956e-07 +5.18920729e-07 +1.21216928e-07 +7.70339557e-06            +3.31835054e-07           +1.34804125e-07         +1.65299616e-06        +1.67400367e-06
 2019     10                +9.51115311e-08                                 NaN +2.23757906e-05 +1.95373414e-05 +7.70553561e-06         +3.13206783e-06           +2.70003795e-07 -3.40337306e-06 +3.40207157e-06 -2.83845179e-06 +4.86708450e-06            +2.65660816e-07           +1.34731081e-07         +1.68109091e-06        +1.65866402e-06
 2019     11                +9.49353520e-08                                 NaN +1.97383924e-05 +1.72404434e-05 +6.70242889e-06         +3.00657712e-06           +2.69486861e-07 -3.27750672e-06 +3.27606426e-06 -2.49794925e-06 +4.20447941e-06            +4.56956826e-07           +1.34564971e-07         +1.51331255e-06        +1.66779546e-06
 2019     12                +7.13948509e-07                                 NaN +1.83437151e-05 +1.75036384e-05 +5.93756067e-06         +1.40365353e-06           +8.66656535e-07 -2.27190981e-06 +2.27031001e-06 -8.40079508e-07 +5.09748043e-06            +5.30888940e-07           +1.34367212e-07         +1.42768170e-06        +1.64282085e-06
 2020      1                +1.30086016e-06                                 NaN +1.74119705e-05 +1.72684122e-05 +5.36699599e-06         +9.50497622e-07           +1.44182025e-06 -2.39409019e-06 +2.39231804e-06 -1.43559859e-07 +5.22343635e-06            +7.57986470e-07           +1.36945786e-07         +1.21658832e-06        +1.65820200e-06
 2020      2                +2.45886724e-07                                 NaN +1.73525277e-05 +1.66803384e-05 +5.33295633e-06         +1.21048595e-06           +4.24172327e-07 -1.63653283e-06 +1.63465825e-06 -6.72187980e-07 +4.66076881e-06            +4.93242396e-07           +1.36692108e-07         +1.27823500e-06        +1.67008602e-06
 2020      3                +2.44608401e-07                                 NaN +1.84382643e-05 +1.73949920e-05 +5.88398188e-06         +1.23145480e-06           +4.23284945e-07 -1.65668712e-06 +1.65473989e-06 -1.04327501e-06 +4.84070733e-06            +1.65930672e-07           +1.36475848e-07         +1.43283580e-06        +1.64836956e-06
 2020      4                +2.43930089e-07                                 NaN +1.97630161e-05 +1.89664424e-05 +6.60687238e-06         +1.14711588e-06           +4.22965797e-07 -1.57199645e-06 +1.57008185e-06 -7.96573659e-07 +5.81029826e-06            +2.90502641e-07           +1.36442580e-07         +1.88859508e-06        +1.70446822e-06
 2020      5                +2.43557395e-07                                 NaN +2.26911943e-05 +2.35007883e-05 +8.17112505e-06         -4.20416796e-07           +4.22925496e-07 -4.16197743e-09 +2.50866483e-09 +8.09595065e-07 +8.98071903e-06            +3.51973370e-07           +1.36705211e-07         +2.84081057e-06        +1.66094821e-06
 2020      6                +2.43947454e-07                                 NaN +2.65004037e-05 +3.48075664e-05 +8.94119421e-06         -8.06556727e-06           +4.23621088e-07 +7.64061588e-06 -7.64194556e-06 +8.30716908e-06 +1.72483633e-05            +2.26328538e-07           +1.37150309e-07         +3.57890667e-06        +1.63761638e-06
 2020      7                +2.47737717e-07                                 NaN +2.79256346e-05 +3.87832042e-05 +8.50850120e-06         -1.03498123e-05           +4.27607233e-07 +9.92102287e-06 -9.92220521e-06 +1.08575668e-05 +1.93660671e-05            +4.65814338e-07           +1.37338915e-07         +2.15766681e-06        +1.66667996e-06
 2020      8                +2.51441321e-07                                 NaN +2.66068364e-05 +3.21666594e-05 +7.94456264e-06         -5.03419824e-06           +4.31501491e-07 +4.60151159e-06 -4.60269757e-06 +5.55982251e-06 +1.35043847e-05            +4.69947594e-07           +1.37354377e-07         +1.75003538e-06        +1.69333873e-06
 2020      9                +2.52986979e-07                                 NaN +2.40058707e-05 +2.38996308e-05 +7.50951904e-06         +5.94442497e-07           +4.33291518e-07 -1.02898923e-06 +1.02773402e-06 -1.06236833e-07 +7.40328232e-06            +4.38111471e-07           +1.37285781e-07         +1.51867073e-06        +1.67787084e-06
 2020     10                +2.52937639e-07                                 NaN +2.24132273e-05 +1.94019412e-05 +7.80581377e-06         +3.34517199e-06           +4.33555186e-07 -3.78008122e-06 +3.77872720e-06 -3.01128739e-06 +4.79452729e-06            +3.10529572e-07           +1.37182909e-07         +1.77251081e-06        +1.64678522e-06
 2020     11                +2.51539774e-07                                 NaN +2.02278588e-05 +1.70261937e-05 +7.06794663e-06         +4.02714659e-06           +4.32532573e-07 -4.46118293e-06 +4.45967953e-06 -3.20166555e-06 +3.86628153e-06            +7.48187801e-07           +1.36982862e-07         +1.28148736e-06        +1.66965481e-06
 2020     12                +1.70197711e-06                                 NaN +1.83021530e-05 +1.71284537e-05 +5.99946179e-06         +1.64255584e-06           +1.84077601e-06 -3.48499066e-06 +3.48333219e-06 -1.17370018e-06 +4.82576070e-06            +4.35401518e-07           +1.36763134e-07         +1.34221978e-06        +1.64165510e-06
 2021      1                +3.00728425e-06                                 NaN +1.77679885e-05 +1.71855136e-05 +5.56790246e-06         +1.19208016e-06           +3.13029454e-06 -4.32418619e-06 +4.32237493e-06 -5.82472751e-07 +4.98542840e-06            +5.64422919e-07           +1.39168364e-07         +1.23870268e-06        +1.64939513e-06
 2021      2                +2.38688415e-07                                 NaN +1.74852503e-05 +1.66811951e-05 +5.30019634e-06         +1.27380088e-06           +4.38998711e-07 -1.71471936e-06 +1.71279964e-06 -8.04055389e-07 +4.49614117e-06            +4.19922657e-07           +1.38920541e-07         +1.16757224e-06        +1.67036285e-06
 2021      3                +2.37559590e-07                                 NaN +1.84318978e-05 +1.72415348e-05 +5.82324674e-06         +1.48637366e-06           +4.37954839e-07 -1.92632569e-06 +1.92432822e-06 -1.19036349e-06 +4.63288279e-06            +2.52038404e-07           +1.38752313e-07         +1.39280360e-06        +1.67552651e-06
 2021      4                +2.37033277e-07                                 NaN +1.96223882e-05 +1.83707325e-05 +6.54934456e-06         +1.61953983e-06           +4.37483294e-07 -2.05900346e-06 +2.05702327e-06 -1.25165718e-06 +5.29768749e-06            +3.08018059e-07           +1.38734677e-07         +1.77290087e-06        +1.69572775e-06
 2021      5                +2.36885683e-07                                 NaN +2.28854988e-05 +2.37833356e-05 +8.23662322e-06         -5.47771037e-07           +4.37375036e-07 +1.08705621e-07 -1.10395952e-07 +8.97834980e-07 +9.13445638e-06            +3.07456247e-07           +1.39124452e-07         +3.08388167e-06        +1.66647669e-06
 2021      6                +2.37864285e-07                                 NaN +2.69219981e-05 +3.57853496e-05 +8.99584484e-06         -8.63830792e-06           +4.38353595e-07 +8.19857905e-06 -8.19995512e-06 +8.86335329e-06 +1.78591981e-05            +2.06123445e-07           +1.39505573e-07         +3.49181232e-06        +1.63607478e-06
 2021      7                +2.41676275e-07                                 NaN +2.81425637e-05 +3.88141161e-05 +8.78931132e-06         -1.01914629e-05           +4.42066352e-07 +9.74816157e-06 -9.74939758e-06 +1.06715515e-05 +1.94608619e-05            +4.37495601e-07           +1.39684701e-07         +2.22819881e-06        +1.66152722e-06
 2021      8                +2.45405772e-07                                 NaN +2.66166262e-05 +3.15956495e-05 +8.23265054e-06         -4.34632830e-06           +4.45713368e-07 +3.89938032e-06 -3.90061541e-06 +4.97902465e-06 +1.32116757e-05            +5.58330726e-07           +1.39703872e-07         +1.74063689e-06        +1.70167630e-06
 2021      9                +2.47345127e-07                                 NaN +2.40229638e-05 +2.34835552e-05 +7.73548436e-06         +1.07190488e-06           +4.47626633e-07 -1.52083555e-06 +1.51953134e-06 -5.39410507e-07 +7.19607442e-06            +4.71679897e-07           +1.39603770e-07         +1.51834001e-06        +1.68597501e-06
 2021     10                +2.47545017e-07                                 NaN +2.18620480e-05 +1.84063465e-05 +7.56822192e-06         +3.92559468e-06           +4.47864693e-07 -4.37486096e-06 +4.37345852e-06 -3.45570220e-06 +4.11251904e-06            +4.22797569e-07           +1.39506810e-07         +1.41977830e-06        +1.65632048e-06
 2021     11                +2.46215478e-07                                 NaN +2.00854083e-05 +1.71792199e-05 +7.06657693e-06         +3.27960925e-06           +4.46631446e-07 -3.72779709e-06 +3.72624072e-06 -2.90619073e-06 +4.16038574e-06            +3.40462776e-07           +1.39318971e-07         +1.59603758e-06        +1.64291146e-06
 2021     12                +1.48174422e-06                                 NaN +1.86396846e-05 +1.76324993e-05 +6.14231021e-06         +1.63980860e-06           +1.64553114e-06 -3.28707074e-06 +3.28533997e-06 -1.00718444e-06 +5.13512578e-06            +5.88453418e-07           +1.39110810e-07         +1.31842000e-06        +1.64219637e-06
 2022      1                +2.96226835e-06                                 NaN +1.77767306e-05 +1.69334671e-05 +5.69576014e-06         +1.74992829e-06           +3.10448559e-06 -4.85632154e-06 +4.85441387e-06 -8.43260466e-07 +4.85250075e-06            +8.33826846e-07           +1.41526442e-07         +1.18322578e-06        +1.65404651e-06
 2022      2                +2.32927619e-07                                 NaN +1.76589201e-05 +1.67108246e-05 +5.55696033e-06         +1.39586416e-06           +4.51493548e-07 -1.84937676e-06 +1.84735768e-06 -9.48094225e-07 +4.60886531e-06            +4.13042073e-07           +1.41278903e-07         +1.23935570e-06        +1.64024380e-06
 2022      3                +2.32092859e-07                                 NaN +1.80805982e-05 +1.70924268e-05 +5.65477148e-06         +1.30080957e-06           +4.50468235e-07 -1.75336788e-06 +1.75127752e-06 -9.88171564e-07 +4.66660049e-06            +2.78319305e-07           +1.41076896e-07         +1.32117452e-06        +1.65328822e-06
 2022      4                +2.31698962e-07                                 NaN +1.95566463e-05 +1.87197675e-05 +6.44011243e-06         +1.05423260e-06           +4.49851939e-07 -1.50614630e-06 +1.50408459e-06 -8.36876723e-07 +5.60323451e-06            +1.85433990e-07           +1.41036367e-07         +1.94151789e-06        +1.64922039e-06
