 Year  GRAZING_AREA (km^2)  HARVEST_SH1_AREA (km^2)  HARVEST_SH2_AREA (km^2)  HARVEST_SH3_AREA (km^2)  HARVEST_VH1_AREA (km^2)  HARVEST_VH2_AREA (km^2)  HARVEST_AREA (km^2)     AREA (km^2)  BARE_AREA (km^2)  FOREST_AREA (km^2)  SHRUB_AREA (km^2)  GRASS_AREA (km^2)  CROP_AREA (km^2)
 2015      +2.35743178e+11          +3.62688659e+08          +6.95550578e+09          +2.60225615e+09          +7.15764046e+08          +4.30541861e+08      +1.10667565e+10 +1.80285798e+08   +4.07209970e+07     +5.41163886e+07    +1.34513324e+07    +3.23769439e+07   +1.77784162e+07
 2016      +2.32715833e+11          +1.50318355e+08          +2.00170888e+09          +2.74829906e+08          +8.26082317e+08          +3.92157157e+08      +3.64509662e+09 +1.78589901e+08   +4.03195864e+07     +5.36558394e+07    +1.33177906e+07    +3.19382233e+07   +1.77222009e+07
 2017      +2.27751756e+11          +1.63834195e+08          +2.52369117e+09          +3.41858641e+08          +7.19046626e+08          +3.30124172e+08      +4.07855480e+09 +1.75418556e+08   +3.95842143e+07     +5.27431305e+07    +1.30749676e+07    +3.12476438e+07   +1.75165492e+07
 2018      +2.33901453e+11          +1.78071635e+08          +2.50455872e+09          +3.90765237e+08          +7.33627091e+08          +3.24446889e+08      +4.13146958e+09 +1.80898694e+08   +4.07991032e+07     +5.44250512e+07    +1.34774777e+07    +3.21048621e+07   +1.81762276e+07
 2019      +2.30163470e+11          +1.98566959e+08          +2.63656358e+09          +3.93119878e+08          +7.04989919e+08          +3.24127155e+08      +4.25736750e+09 +1.78820071e+08   +4.03075537e+07     +5.38266073e+07    +1.33169484e+07    +3.16265368e+07   +1.80782782e+07
 2020      +2.29311007e+11          +2.02831829e+08          +2.65541097e+09          +4.01934305e+08          +7.09012368e+08          +3.36871491e+08      +4.30606096e+09 +1.79358810e+08   +4.04045914e+07     +5.40077926e+07    +1.33516259e+07    +3.16220584e+07   +1.82433268e+07
 2021      +2.14043649e+11          +1.92968380e+08          +2.57698131e+09          +3.83748564e+08          +6.68723591e+08          +3.30436844e+08      +4.15285868e+09 +1.68366762e+08   +3.78863820e+07     +5.07105187e+07    +1.24965495e+07    +2.94685696e+07   +1.74070196e+07
 2022      +2.15104569e+11          +2.04978340e+08          +2.64163242e+09          +3.95986068e+08          +6.71303733e+08          +3.49498246e+08      +4.26339882e+09 +1.70135528e+08   +3.82408859e+07     +5.12394355e+07    +1.25931447e+07    +2.95755336e+07   +1.78745190e+07
 2023      +2.23136890e+11          +2.16830996e+08          +2.83978989e+09          +4.41484208e+08          +6.97857904e+08          +3.51437229e+08      +4.54740022e+09 +1.77541598e+08   +3.98588048e+07     +5.34527827e+07    +1.31062732e+07    +3.06650716e+07   +1.89494077e+07
 2024      +2.12122852e+11          +2.08794420e+08          +2.76554425e+09          +4.50323928e+08          +6.76497547e+08          +3.29350516e+08      +4.43051067e+09 +1.69923355e+08   +3.81017785e+07     +5.11306072e+07    +1.25113584e+07    +2.91732354e+07   +1.84200712e+07
 2025      +2.08012987e+11          +2.08112671e+08          +2.79080622e+09          +4.59284407e+08          +6.79012676e+08          +3.28626366e+08      +4.46584234e+09 +1.68278462e+08   +3.76841425e+07     +5.05938686e+07    +1.23595237e+07    +2.87320927e+07   +1.85218099e+07
 2026      +2.21663491e+11          +2.24552647e+08          +3.02110379e+09          +5.04006294e+08          +7.36559720e+08          +3.57110728e+08      +4.84333318e+09 +1.80019713e+08   +4.02744199e+07     +5.41441821e+07    +1.31985197e+07    +3.06019022e+07   +1.99912054e+07
