 Year  GRAZING_AREA (km^2)  HARVEST_SH1_AREA (km^2)  HARVEST_SH2_AREA (km^2)  HARVEST_SH3_AREA (km^2)  HARVEST_VH1_AREA (km^2)  HARVEST_VH2_AREA (km^2)  HARVEST_AREA (km^2)     AREA (km^2)  BARE_AREA (km^2)  FOREST_AREA (km^2)  SHRUB_AREA (km^2)  GRASS_AREA (km^2)  CROP_AREA (km^2)
 2015      +2.48994741e+11          +3.83076064e+08          +7.34648770e+09          +2.74853381e+09          +7.55998475e+08          +4.54743420e+08      +1.16888395e+10 +1.90419998e+08   +4.30100000e+07     +5.71583715e+07    +1.42074568e+07    +3.41969121e+07   +1.87777741e+07
 2016      +2.44654904e+11          +1.58030170e+08          +2.10440298e+09          +2.88929563e+08          +8.68462995e+08          +4.12276079e+08      +3.83210179e+09 +1.87752137e+08   +4.23881108e+07     +5.64085564e+07    +1.40010360e+07    +3.35767569e+07   +1.86314068e+07
 2017      +2.37331231e+11          +1.70725231e+08          +2.62984024e+09          +3.56237570e+08          +7.49290472e+08          +3.44009537e+08      +4.25010305e+09 +1.82796842e+08   +4.12491673e+07     +5.49615612e+07    +1.36249142e+07    +3.25619521e+07   +1.82533134e+07
 2018      +2.47463097e+11          +1.88396257e+08          +2.64977344e+09          +4.13421869e+08          +7.76162908e+08          +3.43258373e+08      +4.37101285e+09 +1.91387230e+08   +4.31646418e+07     +5.75806244e+07    +1.42589040e+07    +3.39663072e+07   +1.92300882e+07
 2019      +2.42125247e+11          +2.08886640e+08          +2.77358786e+09          +4.13550627e+08          +7.41628798e+08          +3.40972298e+08      +4.47862623e+09 +1.88113490e+08   +4.24023689e+07     +5.66240183e+07    +1.40090407e+07    +3.32701927e+07   +1.90178205e+07
 2020      +2.41586401e+11          +2.13689748e+08          +2.79755946e+09          +4.23450506e+08          +7.46966960e+08          +3.54904773e+08      +4.53657145e+09 +1.88960180e+08   +4.25675153e+07     +5.68989181e+07    +1.40663603e+07    +3.33148390e+07   +1.92199219e+07
 2021      +2.18582648e+11          +1.97060459e+08          +2.63162865e+09          +3.91886318e+08          +6.82904513e+08          +3.37444073e+08      +4.24092401e+09 +1.71937139e+08   +3.86897989e+07     +5.17858836e+07    +1.27615508e+07    +3.00934788e+07   +1.77761521e+07
 2022      +2.20799964e+11          +2.10405619e+08          +2.71157580e+09          +4.06470722e+08          +6.89078064e+08          +3.58752027e+08      +4.37628224e+09 +1.74640263e+08   +3.92534025e+07     +5.25961190e+07    +1.29265776e+07    +3.03586148e+07   +1.83477886e+07
 2023      +2.33904878e+11          +2.27294678e+08          +2.97683053e+09          +4.62789051e+08          +7.31534654e+08          +3.68396646e+08      +4.76684555e+09 +1.86109280e+08   +4.17822837e+07     +5.60322706e+07    +1.37387467e+07    +3.21448857e+07   +1.98638553e+07
 2024      +2.17605475e+11          +2.14191015e+08          +2.83702376e+09          +4.61963204e+08          +6.93982608e+08          +3.37863058e+08      +4.54502365e+09 +1.74315271e+08   +3.90865743e+07     +5.24521520e+07    +1.28347326e+07    +2.99272600e+07   +1.88961647e+07
 2025      +2.12369210e+11          +2.12470982e+08          +2.84925149e+09          +4.68902775e+08          +6.93232609e+08          +3.35508483e+08      +4.55936634e+09 +1.71802562e+08   +3.84733266e+07     +5.16534092e+07    +1.26183577e+07    +2.93338023e+07   +1.89096950e+07
 2026      +2.33953231e+11          +2.37002571e+08          +3.18860354e+09          +5.31950031e+08          +7.77396970e+08          +3.76910100e+08      +5.11186321e+09 +1.90000587e+08   +4.25073638e+07     +5.71461104e+07    +1.39302882e+07    +3.22985704e+07   +2.10995824e+07
