Year,Month,DWT_CONV_CFLUX_GRC (PgC/month),DWT_CONV_CFLUX_DRIBBLED (PgC/month),ER (PgC/month),GPP (PgC/month),HR (PgC/month),LAND_UPTAKE (PgC/month),LAND_USE_FLUX (PgC/month),NBP (PgC/month),NEE (PgC/month),NEP (PgC/month),NPP (PgC/month),PFT_FIRE_CLOSS (PgC/month),WOOD_HARVESTC (PgC/month),WOODC_ALLOC (PgC/month),WOODC_LOSS (PgC/month),PBOT (Pa),PCO2 (Pa),XCO2 (ppm),QBOT (kg/kg),TBOT (K),TOTECOSYSC (PgC),TOTSOMC (PgC),TOTLITC (PgC),TOTVEGC (PgC),TOTVEGC_ABG (PgC),WOODC (PgC),PRECC (mm/month),PRECL (mm/month),PRECSC (mm/month),PRECSL (mm/month),SFCO2 (PgC/month),SFCO2_FFF (PgC/month),SFCO2_LND (PgC/month),SFCO2_OCN (PgC/month),TMCO2 (PgC),TMCO2_FFF (PgC),TMCO2_LND (PgC),TMCO2_OCN (PgC),TREFHT (K),PRECIP (mm/month)
2017,5,0.045363645153884136,0.0,13.37230954959523,14.44068022101419,4.644889647897799,-0.8963681911154708,0.15044520043829834,0.7450496309502341,-0.7459229335836426,1.0683706714189611,5.71326031931676,0.158481847472558,0.08694446332810912,1.6713961882487638,0.9787946531105263,92528.664,39.15151,428.4835,0.0078104693,283.8751,2853.6902,1915.9487,27.00766,770.282,466.36914,573.729,43.66050943483333,51.07862785173638,0.12116138267669303,6.382124503652728,-1.947119238773099,10.194544800364657,-9.086057305055622,-2.6726602704552724,10924.093078357768,11054.941592626417,2964.4086344584084,7401.662382176487,288.35163836402813,101.24242317289912
2017,6,0.0443174390625245,0.0,14.180441576172598,17.683184298221022,4.714008111477597,-3.3796243187680375,0.14582612084268476,3.2330773829016834,-3.2337984557671007,3.5027430167247076,8.216751128202304,0.11797588774697942,0.08430512582435767,1.629430778848473,0.9476381883359863,92512.92,38.787334,425.07043,0.008540611,285.90506,2855.137,1916.0059,25.818245,773.0248,467.15,574.4149,42.02360387835023,50.61754961560183,0.176216225019607,4.983648225865645,-33.84786709681718,9.781502263714865,-38.69491967523235,-2.8722422258768185,10907.03207334806,11065.042666165034,2949.986968082109,7390.990044277782,288.9384069424554,97.80101794483731
2017,7,0.04664928201805196,0.0,14.99095101171406,19.33281195379095,4.536514557185001,-3.914056229768903,0.15133447974449155,3.76203914929647,-3.7627218356647063,4.341862160072196,8.878377021756023,0.38491331215482205,0.08718104940044213,1.2072892020114523,1.0309230251550616,92464.79,38.312695,420.48746,0.009130564,287.58478,2858.7314,1915.8154,25.223394,777.52637,468.419,574.82916,45.55764910412545,52.63456200937993,0.16666935693203772,5.633458703270094,-40.217570807631894,10.111203151943437,-44.564972500083485,-2.9111807565130308,10865.252732830499,11075.11368314616,2924.636132530812,7378.527328143139,289.4330880198994,103.9923391737075
2017,8,0.04740779335179468,0.0,14.307538718276192,16.373475558066275,4.30629974216572,-1.7561470420332626,0.15188422382834688,1.6035826249208185,-1.6042628752984456,2.0659350127971265,6.372234754962847,0.2625879122206243,0.08715117996871413,0.9729354105729726,1.0381801456787798,92493.41,38.183464,418.95694,0.009156398,287.53088,2861.4336,1915.5492,25.321306,780.41205,469.19235,574.7696,43.40647468707658,51.89997122370758,0.10467333514489607,5.529923666421976,-12.901048862936712,10.14436075605912,-18.88868746174905,-2.735793208352938,10838.224977021913,11085.383069433607,2913.7244491603515,7358.4467643304,289.40329859769014,100.94104291235104
2017,9,0.046425728157828416,0.0,13.256459336844273,13.160464412067086,4.20578522971482,0.2986198439884902,0.14734135550042993,-0.44664913048109156,0.4459610981939477,-0.09599594693554536,4.109789420908783,0.18485884925212304,0.08430548496107804,0.9424993286302197,0.9629530304664513,92586.3,38.47847,421.33817,0.008521221,286.32095,2862.045,1915.3596,24.853455,781.7074,469.63437,574.6623,39.82424331755479,51.991327860050184,0.053928466832200005,5.309960391408949,12.598063020491862,9.777046025186985,5.643212310211362,-2.6364011231091746,10839.122348295834,11095.463994167847,2918.9330982122274,7327.60825180828,288.96784856778436,97.17946003584612
2017,10,0.04830688322954302,0.0,12.732628159574233,11.218528452445753,4.182285287242848,1.9490532906274893,0.1524027282357565,-2.1022088922109106,2.101456018863246,-1.5140990981308278,2.6681858846131945,0.3871363819598628,0.08706101976940772,0.9083919362637971,1.0161611504372559,92623.53,38.8691,425.06754,0.007971661,283.34344,2860.9246,1915.2861,25.310429,780.2258,469.24576,574.57117,41.701947846568295,52.03422836005137,0.07146378608469363,7.429288175072727,33.525240363396534,10.38947220183791,25.287392094908512,-3.1203764033921546,10862.508112924881,11105.64986029831,2930.3880378647095,7283.651369185688,288.02867774533564,101.23692816777708
2017,11,0.046602147165231145,0.0,11.385470032109879,10.068783318274654,3.9497996476711705,1.4618687091569882,0.1471857295882728,-1.6098384894576157,1.6090546505438397,-1.3166852404538076,2.633114407217363,0.1326708138549293,0.08415595516453322,0.9410947541255155,0.9545824559609173,92758.59,39.193413,427.25513,0.006905804,280.21027,2859.0366,1915.5475,27.945547,775.427,467.66537,574.4263,39.31456830008951,51.18728984421573,0.07690636243683723,7.181326899956258,27.199840060691894,10.567979310882455,18.56234991553986,-3.4120770059836536,10895.827051962913,11116.236626010457,2945.0216967224305,7267.99914105973,286.9943719431305,97.76009140669834
2017,12,0.41962286691159534,0.0,11.409379790711682,11.343504514661618,3.811799738468835,0.28189205302169285,0.510722787657869,-0.7934823007417435,0.792614783586032,-0.06587525701888808,3.7459244624187704,0.20280171822832926,0.0868601837623828,0.9003595617286919,0.9831314776420186,92840.98,39.352955,428.3158,0.006474511,278.10092,2858.2197,1915.7996,28.238445,774.04987,467.0882,574.40375,43.31011894740233,52.67315796006666,0.11884647669808628,7.387151243082159,17.928125937523617,11.658981302527094,8.6147953972139,-3.5128314809036048,10915.496877738764,11127.486018302006,2953.0710620673026,7336.72340503222,286.32308555405615,103.48927462724923
2018,1,0.5811653557884711,0.0,10.814499921980314,10.992832704505417,3.288458823953988,0.24132087683028658,0.6673080356449645,-0.9095741529563384,0.9086288363505446,0.17833350570981565,3.46679251997557,0.388140581026164,0.088957162506631,0.7187114721091348,1.007861882681027,92800.75,39.666374,431.722,0.006198338,276.48593,2857.1006,1915.8717,27.98999,772.64374,466.3684,573.4573,42.605534371853615,54.47645594910925,0.09287342490561126,6.789978692509063,20.40580965199909,12.053194769466769,10.25662217278448,-2.9497263269457843,10939.85339373494,11139.521431727957,2960.666592500923,7400.946804908144,285.9435461582357,103.96484243837753
2018,2,0.04057801697854302,0.0,9.745284944074228,9.64668185915798,2.895931646344252,0.4675532081819256,0.13731836716033285,-0.6057639828213723,0.6048715753422584,-0.09860265518000233,2.7973291114903986,0.335969757179555,0.0802261276930949,0.6312065001111478,0.9224972673109733,92741.84,39.617977,431.5299,0.0062857973,276.9879,2856.813,1915.8844,28.20353,771.9824,466.14517,573.1131,38.353986325109304,46.817144556708136,0.06016457331118218,6.063258028032386,16.179802121690862,10.55491960133349,7.361065079436191,-1.9018929355569945,10954.619558976468,11150.957514423224,2961.8450569744687,7418.446067461341,286.01239900474116,91.29455348316101
2018,3,0.04471332130151495,0.0,11.030242212291341,10.663535493949894,3.3745220676792087,0.8266889634796826,0.15163558150561585,-0.9793426748728962,0.9783247352970648,-0.36670751765086607,3.007814435841283,0.41353974161211227,0.08870809198242569,0.8061210573941935,1.0269103396240098,92661.625,39.598835,431.77087,0.0063950787,278.5069,2856.1785,1915.9105,28.18679,771.2072,465.93384,572.7802,41.98142762829487,51.992287157146556,0.1060843953429826,7.649744255648694,21.563708758613693,11.17243942414558,11.852660699871745,-1.8238062917643028,10973.560080314124,11161.940326791633,2963.1624325066473,7409.299258779314,286.6399304646656,101.7295434364331
2018,4,0.04319185393342195,0.0,11.345872611855157,10.614029917633161,3.711044671945274,1.056087090546498,0.1464818492422637,-1.20353853526467,1.2025689766232972,-0.7318422522075707,2.979202567075845,0.28410092249941954,0.08582432940329454,0.9754041348060127,0.9842123772614286,92589.74,39.593723,432.45633,0.006977789,280.98773,2855.0469,1916.0084,27.77525,770.31,465.75928,572.59393,40.89128725072886,48.72163311040122,0.16547008783170633,6.978027780812825,23.303794598407293,10.394888781674611,14.474590447285973,-2.128942949065278,10997.16908330862,11172.835788738987,2964.5311707170467,7388.127326927772,287.4881999538446,96.75641822977461
2018,5,0.044506033725610905,0.0,13.04254341084743,13.245029040263034,4.578013484206167,-0.02423919847558409,0.15105979325653607,-0.12771632327712723,0.12682058288646658,0.2024845256073604,4.780498200125294,0.15637954951444044,0.08878722361487235,1.6953486749116564,1.0019285708040115,92588.914,39.56262,432.69968,0.0078085214,284.1228,2853.9553,1916.182,27.308773,769.561,465.5688,572.8085,43.17155910381222,50.538428206568824,0.10376230258218842,6.536101786300927,9.076030189131012,10.413797584237367,1.5464055993530215,-2.8421695252047274,11015.318469116844,11183.353299632212,2965.682500566129,7367.673362082394,288.5206543123765,100.34985139926417
2018,6,0.043211629474626534,0.0,14.214329348760657,17.387692350894213,4.707343712652801,-2.9893017126596533,0.14615470331591496,2.8424061747500673,-2.8431475802790374,3.173362412780989,7.880705830757506,0.17137987720161618,0.086169395331126,1.775661674400908,0.9585044499544892,92538.84,39.2553,430.16196,0.008661101,286.46295,2854.766,1916.2723,26.092669,771.6569,466.27838,573.69293,43.07132506479911,51.03671415072199,0.11545616259044483,5.1581472113359546,-28.972016413006692,9.99065240018236,-34.23292197716344,-3.1203521230066307,11005.877790210177,11193.672230771355,2952.6793182902416,7358.255996683162,289.21860735307155,99.38164258944751
