 Year  Month      TREFHT (K)     PRECC (m/s)
 2023     11 +2.87236786e+02 +1.47967567e-08
 2023     12 +2.86530884e+02 +1.47200803e-08
 2024      1 +2.86065277e+02 +1.52129775e-08
 2024      2 +2.86269897e+02 +1.59244902e-08
 2024      3 +2.87052094e+02 +1.59602873e-08
 2024      4 +2.87899261e+02 +1.57962514e-08
 2024      5 +2.88781158e+02 +1.61941252e-08
 2024      6 +2.89428131e+02 +1.65194116e-08
 2024      7 +2.89776825e+02 +1.69426890e-08
 2024      8 +2.89676117e+02 +1.58713593e-08
 2024      9 +2.88935150e+02 +1.49193653e-08
 2024     10 +2.88249603e+02 +1.53475757e-08
 2024     11 +2.87150940e+02 +1.57915974e-08
 2024     12 +2.86274261e+02 +1.52387667e-08
 2025      1 +2.86155182e+02 +1.51250319e-08
 2025      2 +2.86158325e+02 +1.60344928e-08
 2025      3 +2.87096710e+02 +1.57432787e-08
 2025      4 +2.87869110e+02 +1.57687161e-08
 2025      5 +2.88779724e+02 +1.61164557e-08
 2025      6 +2.89500031e+02 +1.61308513e-08
 2025      7 +2.89930450e+02 +1.63382516e-08
 2025      8 +2.89823761e+02 +1.65686593e-08
 2025      9 +2.89112671e+02 +1.57743809e-08
 2025     10 +2.88328735e+02 +1.47500501e-08
 2025     11 +2.87269043e+02 +1.54516524e-08
 2025     12 +2.86252319e+02 +1.54047957e-08
 2026      1 +2.85829803e+02 +1.52608663e-08
 2026      2 +2.85904480e+02 +1.54797757e-08
 2026      3 +2.86817139e+02 +1.62170313e-08
 2026      4 +2.87706696e+02 +1.61214082e-08
 2026      5 +2.88870209e+02 +1.60995288e-08
 2026      6 +2.89515045e+02 +1.62836589e-08
 2026      7 +2.89965790e+02 +1.70905050e-08
 2026      8 +2.89808807e+02 +1.62390457e-08
 2026      9 +2.89040009e+02 +1.49064405e-08
 2026     10 +2.88225128e+02 +1.50180881e-08
 2026     11 +2.87236694e+02 +1.49740647e-08
 2026     12 +2.86422089e+02 +1.47096300e-08
 2027      1 +2.86161652e+02 +1.50582107e-08
 2027      2 +2.86305176e+02 +1.49455310e-08
 2027      3 +2.86821991e+02 +1.57351217e-08
