 Year  GRAZING_AREA (km^2)  HARVEST_SH1_AREA (km^2)  HARVEST_SH2_AREA (km^2)  HARVEST_SH3_AREA (km^2)  HARVEST_VH1_AREA (km^2)  HARVEST_VH2_AREA (km^2)  HARVEST_AREA (km^2)     AREA (km^2)  BARE_AREA (km^2)  FOREST_AREA (km^2)  SHRUB_AREA (km^2)  GRASS_AREA (km^2)  CROP_AREA (km^2)
 2015      +2.25330248e+11          +3.46668464e+08          +6.64827655e+09          +2.48731280e+09          +6.84148281e+08          +4.11524546e+08      +1.05779307e+10 +1.72322456e+08   +3.89223240e+07     +5.17260323e+07    +1.28571782e+07    +3.09468331e+07   +1.69931320e+07
 2016      +2.23485177e+11          +1.44355989e+08          +1.92231125e+09          +2.63928798e+08          +7.93315823e+08          +3.76602272e+08      +3.50051414e+09 +1.71506146e+08   +3.87203130e+07     +5.15275846e+07    +1.27895414e+07    +3.06713961e+07   +1.70192511e+07
 2017      +2.20676635e+11          +1.58744676e+08          +2.44529256e+09          +3.31238782e+08          +6.96709400e+08          +3.19868846e+08      +3.95185426e+09 +1.69969168e+08   +3.83545283e+07     +5.11046621e+07    +1.26687929e+07    +3.02769339e+07   +1.69723966e+07
 2018      +2.23192634e+11          +1.69918899e+08          +2.38989135e+09          +3.72874651e+08          +7.00039102e+08          +3.09592587e+08      +3.94231659e+09 +1.72616525e+08   +3.89311790e+07     +5.19332838e+07    +1.28604321e+07    +3.06349903e+07   +1.73440570e+07
 2019      +2.20892441e+11          +1.90568643e+08          +2.53036229e+09          +3.77284934e+08          +6.76592789e+08          +3.11071251e+08      +4.08587992e+09 +1.71617164e+08   +3.86839577e+07     +5.16584611e+07    +1.27805392e+07    +3.03526138e+07   +1.73500817e+07
 2020      +2.19745141e+11          +1.94370560e+08          +2.54463868e+09          +3.85167340e+08          +6.79435431e+08          +3.22818666e+08      +4.12643068e+09 +1.71876734e+08   +3.87190862e+07     +5.17548205e+07    +1.27946537e+07    +3.03029226e+07   +1.74822939e+07
 2021      +2.11671666e+11          +1.90829949e+08          +2.54842379e+09          +3.79495950e+08          +6.61312949e+08          +3.26775019e+08      +4.10683765e+09 +1.66500960e+08   +3.74665338e+07     +5.01485563e+07    +1.23580656e+07    +2.91420057e+07   +1.72141190e+07
 2022      +2.11617674e+11          +2.01655594e+08          +2.59881096e+09          +3.89567042e+08          +6.60421745e+08          +3.43832799e+08      +4.19428814e+09 +1.67377592e+08   +3.76209924e+07     +5.04088325e+07    +1.23890070e+07    +2.90961074e+07   +1.75847689e+07
 2023      +2.14914826e+11          +2.08841289e+08          +2.73515037e+09          +4.25216563e+08          +6.72143498e+08          +3.38487601e+08      +4.37983932e+09 +1.70999612e+08   +3.83901025e+07     +5.14831747e+07    +1.26233381e+07    +2.95351366e+07   +1.82511671e+07
 2024      +2.08813892e+11          +2.05537382e+08          +2.72240381e+09          +4.43299208e+08          +6.65944686e+08          +3.24212892e+08      +4.36139798e+09 +1.67272676e+08   +3.75074189e+07     +5.03330076e+07    +1.23161905e+07    +2.87181545e+07   +1.81327318e+07
 2025      +2.05761529e+11          +2.05860134e+08          +2.76059954e+09          +4.54313278e+08          +6.71663287e+08          +3.25069432e+08      +4.41750567e+09 +1.66457076e+08   +3.72762629e+07     +5.00462588e+07    +1.22257486e+07    +2.84211069e+07   +1.83213365e+07
 2026      +2.12028243e+11          +2.14791813e+08          +2.88978273e+09          +4.82098196e+08          +7.04543011e+08          +3.41587872e+08      +4.63280362e+09 +1.72194632e+08   +3.85237752e+07     +5.17906478e+07    +1.26248077e+07    +2.92717015e+07   +1.91222295e+07
 2027      +2.06536721e+11          +2.11710730e+08          +2.88957014e+09          +4.87516242e+08          +6.97153872e+08          +3.35574415e+08      +4.62152539e+09 +1.68399769e+08   +3.76374164e+07     +5.06612319e+07    +1.23253792e+07    +2.85075609e+07   +1.88664599e+07
 2028      +2.07018440e+11          +2.14404807e+08          +2.97444967e+09          +5.52743396e+08          +7.10698854e+08          +3.03273063e+08      +4.75556979e+09 +1.69477407e+08   +3.78397247e+07     +5.09929189e+07    +1.23839141e+07    +2.85746850e+07   +1.91538873e+07
 2029      +2.03153188e+11          +2.13224388e+08          +3.26770311e+09          +5.67505943e+08          +6.68702158e+08          +2.94250533e+08      +5.01138614e+09 +1.67086545e+08   +3.72663533e+07     +5.02764109e+07    +1.21905040e+07    +2.80626568e+07   +1.90479970e+07
 2030      +2.03765195e+11          +2.17344893e+08          +3.68517247e+09          +6.12433676e+08          +6.41369265e+08          +2.84778313e+08      +5.44109862e+09 +1.68832865e+08   +3.76142760e+07     +5.07970864e+07    +1.23009092e+07    +2.82534606e+07   +1.94129418e+07
 2031      +2.07768910e+11          +2.25368253e+08          +3.92823996e+09          +6.85665306e+08          +6.63219589e+08          +2.72067001e+08      +5.77456012e+09 +1.72820563e+08   +3.84596504e+07     +5.20034030e+07    +1.25723091e+07    +2.87899252e+07   +2.00579731e+07
 2032      +1.99209028e+11          +2.18126132e+08          +3.98615982e+09          +7.05105694e+08          +6.42478248e+08          +2.52605770e+08      +5.80447566e+09 +1.66349676e+08   +3.69769481e+07     +5.00582397e+07    +1.20840016e+07    +2.75906862e+07   +1.94864494e+07
 2033      +2.01906610e+11          +2.23673457e+08          +4.28753907e+09          +7.48728550e+08          +6.59703158e+08          +2.55093596e+08      +6.17473782e+09 +1.69324123e+08   +3.75935959e+07     +5.09504877e+07    +1.22828627e+07    +2.79659957e+07   +2.00174739e+07
 2034      +1.97413306e+11          +2.21242918e+08          +4.47318717e+09          +7.72364296e+08          +6.55141741e+08          +2.40007955e+08      +6.36194409e+09 +1.66376510e+08   +3.68947177e+07     +5.00549744e+07    +1.20529295e+07    +2.73692710e+07   +1.98480151e+07
 2035      +1.97234944e+11          +2.24262643e+08          +4.83472410e+09          +8.61384596e+08          +6.66409898e+08          +1.91648781e+08      +6.77843001e+09 +1.67505586e+08   +3.70989847e+07     +5.03774447e+07    +1.21208796e+07    +2.74530994e+07   +2.01617877e+07
 2036      +2.00159574e+11          +2.30206503e+08          +5.45360371e+09          +8.98113809e+08          +6.87922508e+08          +1.99632603e+08      +7.46947913e+09 +1.70806046e+08   +3.78013660e+07     +5.14459483e+07    +1.23421506e+07    +2.78969787e+07   +2.06263602e+07
 2037      +1.96384306e+11          +2.28971560e+08          +5.78210737e+09          +8.96409544e+08          +6.76891569e+08          +3.74648067e+08      +7.95902811e+09 +1.68230253e+08   +3.72022889e+07     +5.07209171e+07    +1.21396798e+07    +2.74047420e+07   +2.03814416e+07
 2038      +1.99055621e+11          +2.33008297e+08          +5.99997018e+09          +9.50112995e+08          +6.89404242e+08          +7.48946844e+08      +8.62144255e+09 +1.71210381e+08   +3.78301929e+07     +5.16536043e+07    +1.23396834e+07    +2.78353615e+07   +2.08093103e+07
 2039      +1.97464225e+11          +2.32790925e+08          +6.20092406e+09          +1.66855100e+09          +6.87264092e+08          +4.55175134e+08      +9.24470520e+09 +1.70585106e+08   +3.76590422e+07     +5.14845822e+07    +1.22805943e+07    +2.76946594e+07   +2.07997521e+07
 2040      +1.98543315e+11          +2.37357489e+08          +6.50348897e+09          +1.89673716e+09          +6.94246991e+08          +3.46701728e+08      +9.67853235e+09 +1.72924295e+08   +3.81416405e+07     +5.21942184e+07    +1.24364666e+07    +2.80505928e+07   +2.11515069e+07
 2041      +1.92321351e+11          +2.31462380e+08          +6.49528399e+09          +1.86252406e+09          +6.72647548e+08          +3.87386587e+08      +9.64930456e+09 +1.68171273e+08   +3.70729779e+07     +5.08004904e+07    +1.20793345e+07    +2.71870649e+07   +2.06573664e+07
 2042      +1.90607894e+11          +2.31343434e+08          +6.64744123e+09          +1.85928312e+09          +6.68880314e+08          +3.89279860e+08      +9.79622795e+09 +1.67279731e+08   +3.68558538e+07     +5.05596393e+07    +1.20008842e+07    +2.69628376e+07   +2.06344886e+07
 2043      +1.92206515e+11          +2.34846234e+08          +6.91590866e+09          +1.88868354e+09          +6.77952234e+08          +4.00104507e+08      +1.01174952e+10 +1.69357354e+08   +3.72924598e+07     +5.12067108e+07    +1.21361002e+07    +2.72260419e+07   +2.09783081e+07
 2044      +1.93208620e+11          +2.38089468e+08          +7.16984136e+09          +1.91791794e+09          +6.74380070e+08          +4.17296189e+08      +1.04175251e+10 +1.70991727e+08   +3.76303170e+07     +5.17117687e+07    +1.22399954e+07    +2.74253870e+07   +2.12685209e+07
 2045      +1.88617200e+11          +2.35138803e+08          +7.16404985e+09          +1.92663472e+09          +6.55789694e+08          +4.17749538e+08      +1.03993626e+10 +1.68153852e+08   +3.69828602e+07     +5.08522459e+07    +1.20261153e+07    +2.69193216e+07   +2.10013809e+07
 2046      +1.88665093e+11          +2.36934385e+08          +7.27714753e+09          +1.96146578e+09          +6.58681255e+08          +4.65774844e+08      +1.06000038e+10 +1.68641487e+08   +3.70730359e+07     +5.10323934e+07    +1.20532543e+07    +2.69353327e+07   +2.11164650e+07
 2047      +1.91545128e+11          +2.42379542e+08          +7.47152469e+09          +2.13596384e+09          +6.67690755e+08          +4.05180141e+08      +1.09227389e+10 +1.71648712e+08   +3.77165558e+07     +5.19669880e+07    +1.22607995e+07    +2.73608633e+07   +2.15481735e+07
 2048      +1.87467068e+11          +2.38961949e+08          +7.39440182e+09          +2.22139149e+09          +6.55237362e+08          +3.21693014e+08      +1.08316856e+10 +1.68457498e+08   +3.69974230e+07     +5.10191986e+07    +1.20258505e+07    +2.68046436e+07   +2.12016677e+07
 2049      +1.86121625e+11          +2.40011412e+08          +7.44335587e+09          +2.24151984e+09          +6.45780226e+08          +2.95752747e+08      +1.08664200e+10 +1.67761993e+08   +3.68261739e+07     +5.08202455e+07    +1.19696364e+07    +2.66534882e+07   +2.11679951e+07
 2050      +1.88572028e+11          +2.46104440e+08          +7.66609470e+09          +2.27782043e+09          +6.47745957e+08          +2.89294881e+08      +1.11270604e+10 +1.70873619e+08   +3.74892979e+07     +5.17665348e+07    +1.21859361e+07    +2.71150981e+07   +2.16153230e+07
